#	PLAYER	POS	TEAM	GP	ST	MIN	G		#	PLAYER	POS	TEAM	GP	ST	MIN	A		#	PLAYER	POS	TEAM	GP	ST	MIN	RTG		#	PLAYER	POS	TEAM	GP	ST	MIN	CC		#	PLAYER	POS	TEAM	GP	ST	MIN	DC		#	PLAYER	POS	TEAM	GP	ST	MIN	S
19	Lakhdar Meziane	FWD	ABB	6	6	420	4		19	Elwood Wagamese	MID	ATA	6	6	511	2		19	Peter Selhorst	FWD	ESU	10	0	339	7.2		19	Trent Hawthorne	FWD	ESU	9	9	459	10		19	Tsirú Diköl	DEF	NMZ	8	8	596	31									
20	Lono Kekoa	FWD	AED	7	7	471	4		20	Youssef Valverde	MID	AEM	7	7	467	2		20	Silvio Caruso	MID	ESU	10	10	853	7.2		20	Pono Nainoa	MID	AED	7	7	576	9		20	Philip Klein	DEF	ESU	10	10	863	31									
21	Titus Calloway	FWD	SAL	9	0	342	4		21	Juhani Norsuunlainen	FWD	KKM	7	0	222	2		21	Lakhdar Meziane	FWD	ABB	6	6	420	7.1		21	Kanë Dabá	MID	NMZ	8	8	697	9		21	Lisandro Rivas	MID	AUR	11	11	949	31									
22	Amos Donnelly	FWD	SAL	9	9	522	4		22	Pono Nainoa	MID	AED	7	7	576	2		22	Pono Nainoa	MID	AED	7	7	576	7.1		22	Elijah Tanner	MID	SAL	9	9	678	9		22	Ephraim Snyder	DEF	PON	10	10	900	30									
23	Volkmar Scherer	FWD	PON	10	0	284	4		23	Ulu Piipiilani	MID	AED	7	7	619	2		23	Titus Calloway	FWD	SAL	9	0	342	7.1		23	Arcadio Villa	FWD	AUR	10	0	262	9		23	Jose Carlos Pescador	DEF	AUR	11	11	990	30									
24	Siegmund Stracke	FWD	PON	10	10	652	4		24	Jonah Kupihea	FWD	AED	7	4	321	2		24	Amos Donnelly	FWD	SAL	9	9	522	7.1		24	Diedrich Fassbender	MID	PON	10	10	893	9		24	Bukar Dalori	DEF	ACS	6	6	508	29									
25	Soufiane Lahlou	FWD	AEM	4	0	86	3		25	Gerrit Van Leeuwen	DEF	AED	7	7	601	2		25	Hans-Jürgen Hōnigsberg	FWD	PON	10	10	722	7.1		25	Horace Peshlakai	FWD	ESU	10	1	437	9		25	Liam Bopp	DEF	PON	10	10	900	29									
26	Obadiah Larkin	FWD	SAL	6	6	310	3		26	Namú Suriá	DEF	NMZ	8	8	649	2		26	Wade Boone	DEF	HOL	11	11	990	7.1		26	Emiliano Luna	MID	AUR	11	11	876	9		26	Patrick Stumpfegger	MID	PON	10	10	813	29									
27	Nuhu Maina	MID	ACS	6	6	375	3		27	Juní Börá	FWD	NMZ	8	8	505	2		27	Ambrose Pickett	MID	HOL	11	0	388	7.1		27	Ezekiel Bridger	DEF	SAL	9	0	224	8		27	Silvio Caruso	MID	ESU	10	10	853	29									
28	Niibin Nadjiwon	FWD	ATA	6	6	404	3		28	Durí Karí	MID	NMZ	8	8	450	2		28	Fabián Machado	FWD	HOL	11	0	448	7.1		28	Amos Donnelly	FWD	SAL	9	9	522	8		28	Pacôme Guébré	MID	VAN	7	7	557	28									
29	Youssef Valverde	MID	AEM	7	7	467	3		29	Yëría Kaché	MID	NMZ	8	8	532	2		29	Haku Kahananui	FWD	AED	3	3	243	7.0		29	Freek Hendriks	FWD	ESU	9	0	276	8		29	Durí Karí	MID	NMZ	8	8	450	28									
30	Jonah Kupihea	FWD	AED	7	4	321	3		30	Jedediah McAllister	DEF	SAL	9	9	774	2		30	Chirá Nubrí	FWD	NMZ	6	0	215	7.0		30	Hans-Jürgen Hōnigsberg	FWD	PON	10	10	722	8		30	Elijah Tanner	MID	SAL	9	9	678	28									
31	Eleu Pokipala	FWD	AED	7	7	584	3		31	Silas Cartwright	DEF	SAL	9	9	810	2		31	Lono Kekoa	FWD	AED	7	7	471	7.0		31	Elliot Farnsworth	DEF	ESU	10	10	850	8		31	Jacinto Valencia	DEF	AUR	11	11	881	28									
32	Juní Börá	FWD	NMZ	8	8	505	3		32	Ezekiel Bridger	DEF	SAL	9	0	224	2		32	Tsirú Diköl	DEF	NMZ	8	8	596	7.0		32	Tomás Uzcátegui	DEF	HOL	10	10	842	8		32	Silas Cartwright	DEF	SAL	9	9	810	27									
33	Yëría Kaché	MID	NMZ	8	8	532	3		33	Jonas Mercer	MID	SAL	9	9	732	2		33	Cyrus Winslow	FWD	SAL	9	9	569	7.0		33	Hayes Hollis	MID	HOL	10	10	544	8		33	Conrad Bauer	MID	ESU	10	10	707	27									
34	Zebulon Hartshorn	FWD	SAL	9	0	240	3		34	Freek Hendriks	FWD	ESU	9	0	276	2		34	Volkmar Scherer	FWD	PON	10	0	284	7.0		34	Simón Arismendi	FWD	HOL	11	11	542	8		34	Olegario Pérez	MID	AUR	11	11	851	27									
35	Emiliano Luna	MID	AUR	11	11	876	3		35	Hans-Jürgen Hōnigsberg	FWD	PON	10	10	722	2		35	Elliot Farnsworth	DEF	ESU	10	10	850	7.0		35	Youssef Valverde	MID	AEM	7	7	467	7		35	Alceste Derocles	DEF	ABB	6	6	540	26									
36	Ambrose Pickett	MID	HOL	11	0	388	3		36	Rocco De Luca	MID	ESU	10	10	849	2		36	Alton Begay	DEF	ESU	10	10	803	7.0		36	Durí Karí	MID	NMZ	8	8	450	7		36	Tilman Zartmann	DEF	PON	10	10	900	26									
37	Zakaria Bouhaddou	MID	AEM	6	6	439	2		37	Peter Selhorst	FWD	ESU	10	0	339	2		37	Conrad Bauer	MID	ESU	10	10	707	7.0		37	Abel Prescott	MID	SAL	9	9	692	7		37	Wilhelm Giesel	FWD	PON	10	10	708	26									
38	Nasiru Kaura	FWD	ACS	6	0	276	2		38	Manuel Betancourt	MID	HOL	11	11	914	2		38	Rocco De Luca	MID	ESU	10	10	849	7.0		38	Conan Neitzel	MID	PON	10	0	191	7		38	Sulá Bikakö	DEF	NMZ	8	8	696	25									
39	Lawan Zanna	FWD	ACS	6	0	207	2		39	Ambrose Pickett	MID	HOL	11	0	388	2		39	Biel Chuol	DEF	SSA	3	3	224	6.9		39	Patrick Stumpfegger	MID	PON	10	10	813	7		39	Efraín Arenas	DEF	AUR	11	11	970	25									
40	Yakubu Dattijo	FWD	ACS	6	6	318	2		40	Simón Arismendi	FWD	HOL	11	11	542	2		40	Yassine Benali	GK	AEM	7	7	630	6.9		40	Manuel Betancourt	MID	HOL	11	11	914	7		40	Juvenal Vera	FWD	AUR	11	11	770	25									
41	Chérif Guerroudj	FWD	ABB	6	6	351	2		41	Këbö Wirbli	MID	NMZ	4	0	102	1		41	Veniamin Tarakanoff	MID	MOR	7	7	562	6.9		41	Fabián Machado	FWD	HOL	11	0	448	7		41	Atem Madut	DEF	SSA	6	6	421	24									
42	Duarte Mesquita	MID	ATA	6	0	165	2		42	Lawali Birnin	MID	ACS	4	0	124	1		42	Tilman Zartmann	DEF	PON	10	10	900	6.9		42	Zakaria Bouhaddou	MID	AEM	6	6	439	6		42	Ignatiy Gromoff	DEF	MOR	7	7	615	24									
43	Abdoulaye Maïna	FWD	VAN	7	7	449	2		43	Bienvenu Wongo	FWD	VAN	5	5	214	1		43	Liam Bopp	DEF	PON	10	10	900	6.9		43	Duchí Siwöl	MID	NMZ	8	8	540	6		43	Jedediah McAllister	DEF	SAL	9	9	774	24									
44	Luukas Gantoninen	FWD	KKM	7	7	409	2		44	Taoufik Amrani	MID	AEM	6	1	156	1		44	Siegmund Stracke	FWD	PON	10	10	652	6.9		44	Silas Cartwright	DEF	SAL	9	9	810	6		44	Rocco De Luca	MID	ESU	10	10	849	24									
45	Levi Kignak	FWD	MOR	7	7	539	2		45	Zakaria Bouhaddou	MID	AEM	6	6	439	1		45	Jedidiah Wanamaker	DEF	PON	10	10	885	6.9		45	Cyrus Winslow	FWD	SAL	9	9	569	6		45	Simón Arismendi	FWD	HOL	11	11	542	24									
46	Veniamin Tarakanoff	MID	MOR	7	7	562	2		46	Ulrik Sejtala	MID	KKM	6	0	157	1		46	Dale Landry	MID	HOL	10	1	415	6.9		46	Volkmar Scherer	FWD	PON	10	0	284	6		46	Giizis Wemigwans	DEF	ATA	6	6	520	23									
47	Thaddeus Boone	MID	SAL	9	9	657	2		47	Martial Lefèvre	DEF	ACS	6	6	540	1		47	Manuel Betancourt	MID	HOL	11	11	914	6.9		47	Wilhelm Giesel	FWD	PON	10	10	708	6		47	Piquk Ipalook	DEF	MOR	7	7	630	23									
48	Arcadio Villa	FWD	AUR	10	0	262	2		48	Nuhu Maina	MID	ACS	6	6	375	1		48	Clayton Caldwell	DEF	ESU	4	0	170	6.8		48	Siegmund Stracke	FWD	PON	10	10	652	6		48	Kanë Dabá	MID	NMZ	8	8	697	23									
49	Severino Guzmán	FWD	AUR	10	0	180	2		49	Rabi'u Ingawa	MID	ACS	6	0	238	1		49	Zakaria Bouhaddou	MID	AEM	6	6	439	6.8		49	Kendrick Nakai	MID	ESU	10	0	381	6		49	Thaddeus Boone	MID	SAL	9	9	657	23									
50	Ivo Brandão	FWD	AUR	10	0	227	2		50	Aliyu Dikko	DEF	ACS	6	6	502	1		50	Alceste Derocles	DEF	ABB	6	6	540	6.8		50	Peter Selhorst	FWD	ESU	10	0	339	6		50	Duol Akol	GK	SSA	6	6	540	22									
51	Liam Bopp	DEF	PON	10	10	900	2		51	Ngor Thon	MID	SSA	6	6	426	1		51	Chérif Guerroudj	FWD	ABB	6	6	351	6.8		51	Nicanor Arandia	FWD	AUR	11	11	787	6		51	Donat Obomsawin	DEF	ATA	6	6	453	22									
52	Rocco De Luca	MID	ESU	10	10	849	2		52	Réda Maameri	DEF	ABB	6	6	540	1		52	Elwood Wagamese	MID	ATA	6	6	511	6.8		52	Leonardo Urdaneta	DEF	HOL	11	11	940	6		52	Sámmol Krusinen	DEF	KKM	7	7	590	22									
53	Leon Vogel	FWD	ESU	10	10	584	2		53	Chérif Guerroudj	FWD	ABB	6	6	351	1		53	Ulu Piipiilani	MID	AED	7	7	619	6.8		53	Jean Beauregard	MID	HOL	11	11	767	6		53	Josiah Halloway	DEF	SAL	9	9	810	22									
54	Dale Landry	MID	HOL	10	1	415	2		54	Sofiane Mansouri	FWD	ABB	6	6	367	1		54	Namú Suriá	DEF	NMZ	8	8	649	6.8		54	Noureddine Mansouri	MID	AEM	6	0	145	5		54	Amos Donnelly	FWD	SAL	9	9	522	22									
55	Lisandro Rivas	MID	AUR	11	11	949	2		55	Boualem Hamraoui	MID	ABB	6	6	513	1		55	Duchí Siwöl	MID	NMZ	8	8	540	6.8		55	Shehu Turaki	DEF	ACS	6	6	540	5		55	Diedrich Fassbender	MID	PON	10	10	893	22									
56	Manuel Betancourt	MID	HOL	11	11	914	2		56	Firmino Varela	DEF	ATA	6	6	540	1		56	Silas Cartwright	DEF	SAL	9	9	810	6.8		56	Boualem Hamraoui	MID	ABB	6	6	513	5		56	Siegmund Stracke	FWD	PON	10	10	652	22									
57	James Feruccio	MID	HOL	11	0	341	2		57	Zhaawan Commanda	FWD	ATA	6	0	191	1		57	Thaddeus Boone	MID	SAL	9	9	657	6.8		57	Biidaaban Manitowabi	FWD	ATA	6	6	387	5		57	Meir Shapira	DEF	SSA	5	5	381	21									
58	Haku Kahananui	FWD	AED	3	3	243	1		58	Clifton Papatie	MID	ATA	6	6	435	1		58	Jonas Mercer	MID	SAL	9	9	732	6.8		58	Dorofei Lestenkof	FWD	MOR	7	7	533	5		58	Yëría Kaché	MID	NMZ	8	8	532	21									
59	Léopold Yangongo	FWD	VAN	6	0	190	1		59	Keesic Nottaway	MID	ATA	6	6	420	1		59	Patrick Stumpfegger	MID	PON	10	10	813	6.8		59	Veniamin Tarakanoff	MID	MOR	7	7	562	5		59	Leon Vogel	FWD	ESU	10	10	584	21									
60	Ulrik Sejtala	MID	KKM	6	0	157	1		60	Giizis Wemigwans	DEF	ATA	6	6	520	1		60	Tomás Uzcátegui	DEF	HOL	10	10	842	6.8		60	Ulu Piipiilani	MID	AED	7	7	619	5		60	James Feruccio	MID	HOL	11	0	341	21									
61	Feoktist Shishkoff	FWD	MOR	6	0	127	1		61	Fidèle Mokossa	FWD	VAN	7	2	311	1		61	Hayes Hollis	MID	HOL	10	10	544	6.8		61	Namú Suriá	DEF	NMZ	8	8	649	5		61	Aliyu Dikko	DEF	ACS	6	6	502	20									
62	Idrissa Sokoto	FWD	ACS	6	0	222	1		62	Ildefonso Morón	FWD	AEM	7	7	544	1		62	Nicanor Arandia	FWD	AUR	11	11	787	6.8		62	Tkabë Kichá	MID	NMZ	8	0	288	5		62	Comlan Gbanou	GK	VAN	7	7	630	20									
63	Garba Magaji	FWD	ACS	6	6	308	1		63	Khalil Alami	MID	AEM	7	7	474	1		63	Lisandro Rivas	MID	AUR	11	11	949	6.8		63	Tsirú Diköl	DEF	NMZ	8	8	596	5		63	Duchí Siwöl	MID	NMZ	8	8	540	20									
64	Festo Gbaduma	FWD	SSA	6	6	323	1		64	Spiridon Krukoff	DEF	MOR	7	7	630	1		64	James Feruccio	MID	HOL	11	0	341	6.8		64	Alvaro Small	MID	HOL	8	0	242	5		64	Emiliano Luna	MID	AUR	11	11	876	20									
65	Elwood Wagamese	MID	ATA	6	6	511	1		65	Dorofei Lestenkof	FWD	MOR	7	7	533	1		65	Nasiru Kaura	FWD	ACS	6	0	276	6.7		65	Jedediah McAllister	DEF	SAL	9	9	774	5		65	Réda Maameri	DEF	ABB	6	6	540	19									
66	Ignace Wawanolet	FWD	ATA	6	0	98	1		66	Levi Kignak	FWD	MOR	7	7	539	1		66	Firmino Varela	DEF	ATA	6	6	540	6.7		66	Titus Calloway	FWD	SAL	9	0	342	5		66	Firmino Varela	DEF	ATA	6	6	540	19									
67	Biidaaban Manitowabi	FWD	ATA	6	6	387	1		67	Katlian Kadashan	MID	MOR	7	7	527	1		67	Khalil Alami	MID	AEM	7	7	474	6.7		67	Tilman Zartmann	DEF	PON	10	10	900	5		67	Kombo Kobanda	DEF	VAN	7	7	630	19									
68	Gennaro Mancini	DEF	VAN	7	7	630	1		68	Talí Sabákö	MID	NMZ	7	0	206	1		68	Gerrit Van Leeuwen	DEF	AED	7	7	601	6.7		68	Philip Klein	DEF	ESU	10	10	863	5		68	Pono Nainoa	MID	AED	7	7	576	19									
69	Othmane El Fassi	MID	AEM	7	7	512	1		69	Jatsó Bluköl	MID	NMZ	8	0	251	1		69	Sibö Kurbli	GK	NMZ	8	8	720	6.7		69	Jose Carlos Pescador	DEF	AUR	11	11	990	5		69	Abel Prescott	MID	SAL	9	9	692	19									
70	Khalil Alami	MID	AEM	7	7	474	1		70	Kanë Dabá	MID	NMZ	8	8	697	1		70	Dowá Tuvöl	DEF	NMZ	8	8	685	6.7		70	Wade Boone	DEF	HOL	11	11	990	5		70	Biel Chuol	DEF	SSA	3	3	224	18									
71	Ture Poule	FWD	KKM	7	0	187	1		71	Ditsö Nakí	MID	NMZ	8	8	534	1		71	Kanë Dabá	MID	NMZ	8	8	697	6.7		71	Obadiah Larkin	FWD	SAL	6	6	310	4		71	Nuhu Maina	MID	ACS	6	6	375	18									
72	Juhani Norsuunlainen	FWD	KKM	7	0	222	1		72	Duchí Siwöl	MID	NMZ	8	8	540	1		72	Juní Börá	FWD	NMZ	8	8	505	6.7		72	Daan Mulder	MID	AED	6	6	459	4		72	Tahar Djaballah	DEF	ABB	6	6	509	18									
73	Dorofei Lestenkof	FWD	MOR	7	7	533	1		73	Tsirú Diköl	DEF	NMZ	8	8	596	1		73	Sulá Bikakö	DEF	NMZ	8	8	696	6.7		73	Nuhu Maina	MID	ACS	6	6	375	4		73	Rufin Yakété	DEF	VAN	7	7	589	18									
74	Pono Nainoa	MID	AED	7	7	576	1		74	Pirmin Hoffmeister	MID	PON	8	0	94	1		74	Jedediah McAllister	DEF	SAL	9	9	774	6.7		74	Koceïla Idir	MID	ABB	6	6	483	4		74	Dominic Winslow	FWD	ESU	10	10	582	18									
75	Noa Limahai	FWD	AED	7	0	62	1		75	Alvaro Small	MID	HOL	8	0	242	1		75	Elijah Tanner	MID	SAL	9	9	678	6.7		75	Elwood Wagamese	MID	ATA	6	6	511	4		75	Hayes Hollis	MID	HOL	10	10	544	18									
76	Manu Kawelo	FWD	AED	7	0	209	1		76	Ánselmo Fernandez	MID	AUR	9	0	190	1		76	Maximilian Mollenhauer	GK	PON	10	10	900	6.7		76	Zhaawan Commanda	FWD	ATA	6	0	191	4		76	Fethi Kateb	MID	ABB	6	6	510	17									
77	Talí Sabákö	MID	NMZ	7	0	206	1		77	Micah Overstreet	MID	SAL	9	0	241	1		77	Ephraim Snyder	DEF	PON	10	10	900	6.7		77	Katlian Kadashan	MID	MOR	7	7	527	4		77	Abdoulaye Maïna	FWD	VAN	7	7	449	17									
78	Tkabë Kichá	MID	NMZ	8	0	288	1		78	Abel Prescott	MID	SAL	9	9	692	1		78	Diedrich Fassbender	MID	PON	10	10	893	6.7		78	Jonah Kupihea	FWD	AED	7	4	321	4		78	Narcisse Nakombo	MID	VAN	7	7	594	17									
79	Duchí Siwöl	MID	NMZ	8	8	540	1		79	Titus Calloway	FWD	SAL	9	0	342	1		79	Jose Carlos Pescador	DEF	AUR	11	11	990	6.7		79	Alton Begay	DEF	ESU	10	10	803	4		79	Trent Hawthorne	FWD	ESU	9	9	459	17									
80	Alvaro Small	MID	HOL	8	0	242	1		80	Amos Donnelly	FWD	SAL	9	9	522	1		80	Jenaro Salamanca	DEF	AUR	11	11	957	6.7		80	Efraín Arenas	DEF	AUR	11	11	970	4		80	Kendrick Nakai	MID	ESU	10	0	381	17									
81	Jedediah McAllister	DEF	SAL	9	9	774	1		81	Thaddeus Boone	MID	SAL	9	9	657	1		81	Emiliano Luna	MID	AUR	11	11	876	6.7		81	Clayton Caldwell	DEF	ESU	4	0	170	3		81	Nicanor Arandia	FWD	AUR	11	11	787	17									
82	Silas Cartwright	DEF	SAL	9	9	810	1		82	Elijah Tanner	MID	SAL	9	9	678	1		82	Olegario Pérez	MID	AUR	11	11	851	6.7		82	Bienvenu Wongo	FWD	VAN	5	5	214	3		82	Zakaria Bouhaddou	MID	AEM	6	6	439	16									
83	Micah Overstreet	MID	SAL	9	0	241	1		83	Trent Hawthorne	FWD	ESU	9	9	459	1		83	Leonardo Urdaneta	DEF	HOL	11	11	940	6.7		83	Édouard Fontaine	MID	ACS	6	6	410	3		83	Shehu Turaki	DEF	ACS	6	6	540	16									
84	Ezekiel Bridger	DEF	SAL	9	0	224	1		84	Arcadio Villa	FWD	AUR	10	0	262	1		84	Jean Beauregard	MID	HOL	11	11	767	6.7		84	Aliyu Dikko	DEF	ACS	6	6	502	3		84	Tong Tikima	DEF	SSA	6	6	486	16									
85	Freek Hendriks	FWD	ESU	9	0	276	1		85	Ivo Brandão	FWD	AUR	10	0	227	1		85	Martial Lefèvre	DEF	ACS	6	6	540	6.6		85	Ngor Thon	MID	SSA	6	6	426	3		85	Ennio Amato	DEF	VAN	7	7	616	16									
86	Tilman Zartmann	DEF	PON	10	10	900	1		86	Tilman Zartmann	DEF	PON	10	10	900	1		86	Lawan Zanna	FWD	ACS	6	0	207	6.6		86	Chérif Guerroudj	FWD	ABB	6	6	351	3		86	Gennaro Mancini	DEF	VAN	7	7	630	16									
87	Robert Schlösser	FWD	PON	10	0	144	1		87	Patrick Stumpfegger	MID	PON	10	10	813	1		87	Koceïla Idir	MID	ABB	6	6	483	6.6		87	Sofiane Mansouri	FWD	ABB	6	6	367	3		87	Veniamin Tarakanoff	MID	MOR	7	7	562	16									
88	Elliot Farnsworth	DEF	ESU	10	10	850	1		88	Diedrich Fassbender	MID	PON	10	10	893	1		88	Aandeg Debaasige	GK	ATA	6	6	540	6.6		88	Firmino Varela	DEF	ATA	6	6	540	3		88	Horace Peshlakai	FWD	ESU	10	1	437	16									
89	Alton Begay	DEF	ESU	10	10	803	1		89	Volkmar Scherer	FWD	PON	10	0	284	1		89	Giizis Wemigwans	DEF	ATA	6	6	520	6.6		89	Keesic Nottaway	MID	ATA	6	6	420	3		89	Idriss Messaoudi	MID	AEM	7	7	606	15									
90	Conrad Bauer	MID	ESU	10	10	707	1		90	Wilhelm Giesel	FWD	PON	10	10	708	1		90	Piquk Ipalook	DEF	MOR	7	7	630	6.6		90	Idriss Messaoudi	MID	AEM	7	7	606	3		90	Youssef Valverde	MID	AEM	7	7	467	15									
91	Kendrick Nakai	MID	ESU	10	0	381	1		91	Siegmund Stracke	FWD	PON	10	10	652	1		91	Jonah Kupihea	FWD	AED	7	4	321	6.6		91	Ildefonso Morón	FWD	AEM	7	7	544	3		91	Biera Tuuliparänen	DEF	KKM	7	7	630	15									
92	Silvio Caruso	MID	ESU	10	10	853	1		92	Conrad Bauer	MID	ESU	10	10	707	1		92	Alvaro Small	MID	HOL	8	0	242	6.6		92	Levi Kignak	FWD	MOR	7	7	539	3		92	Ring Majok	DEF	SSA	3	3	270	14									
93	Hayes Hollis	MID	HOL	10	10	544	1		93	Kendrick Nakai	MID	ESU	10	0	381	1		93	Ezekiel Bridger	DEF	SAL	9	0	224	6.6		93	Noa Limahai	FWD	AED	7	0	62	3		93	Ibrahim Galadima	GK	ACS	6	6	540	14									
94	Jose Carlos Pescador	DEF	AUR	11	11	990	1		94	Dominic Winslow	FWD	ESU	10	10	582	1		94	Abel Prescott	MID	SAL	9	9	692	6.6		94	Lono Kekoa	FWD	AED	7	7	471	3		94	Elwood Wagamese	MID	ATA	6	6	511	14									
95	Wade Boone	DEF	HOL	11	11	990	1		95	Hayes Hollis	MID	HOL	10	10	544	1		95	Arcadio Villa	FWD	AUR	10	0	262	6.6		95	Eleu Pokipala	FWD	AED	7	7	584	3		95	Joaquim Fonseca	MID	ATA	6	6	514	14									
