#	PLAYER	POS	TEAM	GP	ST	MIN	G		#	PLAYER	POS	TEAM	GP	ST	MIN	A		#	PLAYER	POS	TEAM	GP	ST	MIN	RTG		#	PLAYER	POS	TEAM	GP	ST	MIN	CC		#	PLAYER	POS	TEAM	GP	ST	MIN	DC		#	PLAYER	POS	TEAM	GP	ST	MIN	S
11	Serhat Di̇lbaz	MID	SEL	12	0	294	5		11	Hamad Zahrani	MID	VAR	6	0	193	2		11	Simphiwe Chabalala	MID	ASP	7	7	426	7.5		11	Anoup Ptahmose	MID	KMT	9	9	621	12		11	Merkurios Kudanbes	DEF	NRG	8	8	670	42		11	Kerem Janabi	GK	ADV	7	7	630	23
12	Pita Rata	FWD	ANH	7	7	492	4		12	Tshepo Motaung	FWD	ASP	6	0	179	2		12	Merkurios Kudanbes	DEF	NRG	8	8	670	7.5		12	Daru Jafari	MID	VAR	11	11	828	12		12	Yerrin Chindura	MID	NKI	10	10	489	41		12	Kamal Rahman	GK	AWB	7	7	630	22
13	Eruera Waititi	FWD	ANH	7	7	489	4		13	Natarajan Madhavan	FWD	ARU	7	7	416	2		13	Basem Shenouda	GK	NRG	9	9	810	7.5		13	Haydar Şen	FWD	SEL	13	13	753	12		13	Sepideh Shakibaii	MID	VAR	11	11	540	41		13	Yonatan Cohen	GK	SHI	6	6	503	20
14	Masaru Jakamarra	FWD	NKI	9	9	432	4		14	Wanguelen Sayhueque	MID	AKG	7	7	597	2		14	Dvir Alon	MID	SHI	7	7	557	7.4		14	Pisenti Ramose	MID	KMT	9	9	674	11		14	Susumu Uehara	DEF	NHO	10	10	837	40		14	Jabulani Dlamini	GK	ASP	7	7	630	20
15	Damianos Faragab	MID	NRG	9	9	610	4		15	Gyan Hansda	MID	ENR	7	7	586	2		15	Neçirvan Barzani	FWD	ADV	7	7	495	7.3		15	Kolthe Harkhuf	MID	KMT	9	9	653	11		15	Tunç Kenaanoğlu	DEF	SEL	13	13	1170	40		15	Gareth Tipene	GK	ANH	7	7	630	17
16	Stephanos Ballana	MID	NRG	9	9	624	4		16	Xebat Hawrami	FWD	ADV	7	7	538	2		16	Rhulani Khouza	FWD	ASP	7	7	455	7.2		16	Eijiro Matsumoto	MID	NKI	10	10	848	11		16	Phani Kyaithang	DEF	NHO	10	10	819	39		16	Herman Kogoya	GK	ASG	7	7	630	14
17	Tanvir Howlader	FWD	NHO	10	10	557	4		17	Yaqub Ghattas	MID	ADV	7	7	609	2		17	Tadros Amenemhat	MID	KMT	9	9	673	7.2		17	Selçuk Demirci	MID	SEL	13	13	851	11		17	Anoup Ptahmose	MID	KMT	9	9	621	38		17	Iddo Avni	GK	SHI	2	1	127	6
18	Tatsuki Akagawa	FWD	NHO	10	10	635	4		18	Mlungisi Ndlovu	DEF	ASP	7	7	630	2		18	Pisenti Ramose	MID	KMT	9	9	674	7.2		18	Pradip Chowdhury	FWD	NHO	9	0	354	10		18	Osamu Matsumoto	MID	NKI	10	10	600	38									
19	Darven Miçkas	FWD	SEL	13	0	417	4		19	Lebogang Du Phiri	MID	ASP	7	7	538	2		19	Kolthe Harkhuf	MID	KMT	9	9	653	7.2		19	Tatsuki Akagawa	FWD	NHO	10	10	635	10		19	Eskandar Dehghan	DEF	VAR	10	10	829	36									
20	Selçuk Demirci	MID	SEL	13	13	851	4		20	Phib Bakenkhons	FWD	KMT	9	2	292	2		20	Masaru Jakamarra	FWD	NKI	9	9	432	7.2		20	Zeki Nari̇n	MID	SEL	12	0	248	9		20	Sudhir Chakraborty	MID	NHO	10	10	629	36									
21	Yavuz Koç	MID	SEL	13	13	875	4		21	Anoup Ptahmose	MID	KMT	9	9	621	2		21	Tanjin Tsukahara	DEF	NKI	10	10	847	7.2		21	Batuhan Balyoz	MID	SEL	12	12	844	9		21	Junichiro Tarugara	MID	NKI	10	10	679	35									
22	Gilad Dahan	FWD	SHI	7	7	458	3		22	Nirrim Biryara	MID	NKI	9	0	315	2		22	Tanvir Howlader	FWD	NHO	10	10	557	7.2		22	Neçirvan Barzani	FWD	ADV	7	7	495	8		22	Ashkan Mahdavi	MID	VAR	11	11	619	33									
23	Inti Loncón	FWD	AKG	7	7	543	3		23	Pradip Chowdhury	FWD	NHO	9	0	354	2		23	Kamal Rahman	GK	AWB	7	7	630	7.1		23	Eruera Waititi	FWD	ANH	7	7	489	8		23	Psote Neferhotep	MID	KMT	9	9	776	32									
24	Madhusudan Patnaik	FWD	ENR	7	7	472	3		24	Yohannis Mina	MID	NRG	9	9	676	2		24	Kerem Janabi	GK	ADV	7	7	630	7.1		24	Osamu Matsumoto	MID	NKI	10	10	600	8		24	Georgios Artigasha	DEF	NRG	9	9	764	32									
25	Nilambar Senapati	FWD	ENR	7	7	526	3		25	Warrik Wirandaru	DEF	NKI	10	10	900	2		25	Daru Jafari	MID	VAR	11	11	828	7.1		25	Touraj Hayaii	DEF	VAR	11	11	942	8		25	Kurt Mueller	DEF	ANH	7	7	630	31									
26	Lakhdar Hamidi	MID	ADV	7	7	514	3		26	Keigo Ikeda	DEF	NKI	10	10	857	2		26	Yavuz Koç	MID	SEL	13	13	875	7.1		26	Erfan Rastkar	DEF	VAR	11	11	990	8		26	Kaan Erdoğmuş	MID	SEL	13	2	641	31									
27	Neçirvan Barzani	FWD	ADV	7	7	495	3		27	Eijiro Matsumoto	MID	NKI	10	10	848	2		27	Yerucham Lehrer	MID	SHI	7	7	532	7.0		27	Ziyad Subaie	MID	VAR	11	11	871	8		27	Senthil Thiruvengadam	DEF	ARU	7	7	572	30									
28	Olwethu Makhanya	FWD	ASP	7	7	398	3		28	Yerrin Chindura	MID	NKI	10	10	489	2		28	Eruera Waititi	FWD	ANH	7	7	489	7.0		28	Otto Ahmadi	MID	VAR	11	11	745	8		28	Eijiro Matsumoto	MID	NKI	10	10	848	30									
29	Pisenti Ramose	MID	KMT	9	9	674	3		29	Phani Kyaithang	DEF	NHO	10	10	819	2		29	Shenoute Nebamun	GK	KMT	9	9	810	7.0		29	Kaan Erdoğmuş	MID	SEL	13	2	641	8		29	Sanat Barua	MID	NHO	10	10	900	30									
30	Kolthe Harkhuf	MID	KMT	9	9	653	3		30	Susumu Uehara	DEF	NHO	10	10	837	2		30	Yohannis Mina	MID	NRG	9	9	676	7.0		30	Natarajan Madhavan	FWD	ARU	7	7	416	7		30	Ardalan Danesh	DEF	VAR	11	11	895	30									
31	Minoru Andō	FWD	NKI	9	1	496	3		31	Tatsuki Akagawa	FWD	NHO	10	10	635	2		31	Osamu Matsumoto	MID	NKI	10	10	600	7.0		31	Gyan Hansda	MID	ENR	7	7	586	7		31	Ziyad Subaie	MID	VAR	11	11	871	30									
32	Yohannis Mina	MID	NRG	9	9	676	3		32	Daru Jafari	MID	VAR	11	11	828	2		32	Anirban Goswami	DEF	NHO	10	10	900	7.0		32	Lakhdar Hamidi	MID	ADV	7	7	514	7		32	Yavuz Koç	MID	SEL	13	13	875	30									
33	Kamal Bodhipal	FWD	NHO	10	10	686	3		33	Otto Ahmadi	MID	VAR	11	11	745	2		33	Pedram Nazeri	FWD	VAR	11	11	550	7.0		33	Stephanos Ballana	MID	NRG	9	9	624	7		33	Keigo Ikeda	DEF	NKI	10	10	857	29									
34	Ashkan Mahdavi	MID	VAR	11	11	619	3		34	Shinji Tadayama	MID	NKI	1	0	28	1		34	Selçuk Demirci	MID	SEL	13	13	851	7.0		34	Yohannis Mina	MID	NRG	9	9	676	7		34	Sarapamon Nakhtmin	FWD	KMT	7	7	440	28									
35	Fouad Tikriti	FWD	ADV	6	0	92	2		35	Amiya Majumdar	DEF	NHO	5	0	194	1		35	Parviz Tahmasb	DEF	VAR	6	1	275	6.9		35	Kiyoshi Murandin	MID	NKI	10	10	645	7		35	Gusztáv Molnár	DEF	GUP	7	7	600	28									
36	Tshepo Motaung	FWD	ASP	6	0	179	2		36	Ravid Biton	MID	SHI	6	6	450	1		36	Humayun Piker	MID	AWB	7	7	552	6.9		36	Siavash Mehrian	MID	VAR	10	0	415	7		36	Archibald Bamford	MID	ENR	7	7	621	28									
37	Yerucham Lehrer	MID	SHI	7	7	532	2		37	Clive Forsyth	FWD	ENR	6	0	97	1		37	Madhusudan Patnaik	FWD	ENR	7	7	472	6.9		37	Kenji Nagase	FWD	NHO	10	10	554	7		37	Kiyoshi Murandin	MID	NKI	10	10	645	28									
38	Dvir Alon	MID	SHI	7	7	557	2		38	Parviz Tahmasb	DEF	VAR	6	1	275	1		38	Gyan Hansda	MID	ENR	7	7	586	6.9		38	Rostam Khalili	MID	VAR	11	0	387	7		38	Pedram Nazeri	FWD	VAR	11	11	550	28									
39	Raveendran Unnithan	MID	ARU	7	7	506	2		39	Asaf Bar-Lev	DEF	SHI	7	7	630	1		39	Lakhan Hembrom	MID	ENR	7	7	616	6.9		39	Mehran Shahi	MID	VAR	11	0	342	7		39	Selçuk Demirci	MID	SEL	13	13	851	28									
40	Palash Bhuiyan	FWD	AWB	7	7	499	2		40	Segev Even-Khen	MID	SHI	7	7	587	1		40	Jangir Barwari	DEF	ADV	7	7	630	6.9		40	Vural Surlu	MID	SEL	12	12	977	7		40	Pisenti Ramose	MID	KMT	9	9	674	26									
41	Khagen Basumatary	DEF	GUP	7	7	630	2		41	Yishai Galili	MID	SHI	7	1	246	1		41	Mlungisi Ndlovu	DEF	ASP	7	7	630	6.9		41	Ravid Biton	MID	SHI	6	6	450	6		41	Erfan Rastkar	DEF	VAR	11	11	990	26									
42	Siyabonga Mazibouko	FWD	ASP	7	0	260	2		42	Dvir Alon	MID	SHI	7	7	557	1		42	Stephanos Ballana	MID	NRG	9	9	624	6.9		42	Hamad Zahrani	MID	VAR	6	0	193	6		42	Batuhan Balyoz	MID	SEL	12	12	844	26									
43	Butros Sedhom	FWD	NRG	7	1	290	2		43	Kasun Gunawardena	DEF	ARU	7	7	630	1		43	Dural Tanumura	GK	NKI	10	10	900	6.9		43	Segev Even-Khen	MID	SHI	7	7	587	6		43	Dvir Alon	MID	SHI	7	7	557	25									
44	Nyilan Shikishima	FWD	NKI	8	0	338	2		44	Vigneswaran Arulampalam	DEF	ARU	7	7	630	1		44	Warrik Wirandaru	DEF	NKI	10	10	900	6.9		44	Yerucham Lehrer	MID	SHI	7	7	532	6		44	Lebogang Du Phiri	MID	ASP	7	7	538	25									
45	Theodoros Farasin	MID	NRG	9	9	554	2		45	Jarrah Nannup	MID	ARU	7	0	180	1		45	Yoshio Hanazawa	FWD	NHO	10	0	337	6.9		45	Palash Bhuiyan	FWD	AWB	7	7	499	6		45	Ioannes Dongolawi	DEF	NRG	9	9	779	25									
46	Osamu Matsumoto	MID	NKI	10	10	600	2		46	Dhanushkodi Thuraisingam	FWD	ARU	7	7	443	1		46	Kenji Nagase	FWD	NHO	10	10	554	6.9		46	Sarapamon Nakhtmin	FWD	KMT	7	7	440	6		46	Tanvir Howlader	FWD	NHO	10	10	557	25									
47	Sanat Barua	MID	NHO	10	10	900	2		47	Oviyan Venkataraman	MID	ARU	7	7	479	1		47	Touraj Hayaii	DEF	VAR	11	11	942	6.9		47	Julian Patrick	MID	ENR	7	7	610	6		47	Vigneswaran Arulampalam	DEF	ARU	7	7	630	24									
48	Kaan Erdoğmuş	MID	SEL	13	2	641	2		48	Asela Dissanayake	MID	ARU	7	7	492	1		48	Kaan Erdoğmuş	MID	SEL	13	2	641	6.9		48	Vusumuzi Zoulou	MID	ASP	7	7	568	6		48	Hemanta Saikia	MID	GUP	7	7	591	24									
49	Orkun Çeti̇n	MID	SEL	13	13	722	2		49	Humayun Piker	MID	AWB	7	7	552	1		49	Eren Peretz	DEF	SHI	7	7	630	6.8		49	Psote Neferhotep	MID	KMT	9	9	776	6		49	Neçirvan Barzani	FWD	ADV	7	7	495	24									
50	Nyunda Yiribaru	MID	NKI	2	0	80	1		50	Sarapamon Nakhtmin	FWD	KMT	7	7	440	1		50	Didar Sikder	MID	AWB	7	7	619	6.8		50	Nirrim Biryara	MID	NKI	9	0	315	6		50	Simphiwe Chabalala	MID	ASP	7	7	426	24									
51	Sigmund Reindl	FWD	ANH	5	0	144	1		51	Pier Hoekstra	MID	AKG	7	7	558	1		51	Pier Hoekstra	MID	AKG	7	7	558	6.8		51	Eskandar Dehghan	DEF	VAR	10	10	829	6		51	Yerucham Lehrer	MID	SHI	7	7	532	23									
52	Gcobani Nhlapo-Marais	MID	ASP	5	0	118	1		52	Orkeke Inacayal	FWD	AKG	7	7	518	1		52	Archibald Bamford	MID	ENR	7	7	621	6.8		52	Tanvir Howlader	FWD	NHO	10	10	557	6		52	Mlungisi Ndlovu	DEF	ASP	7	7	630	23									
53	Eren Peretz	DEF	SHI	7	7	630	1		53	Bijoy Rajkhowa	FWD	GUP	7	0	140	1		53	Tamer Khalil	MID	ADV	7	7	592	6.8		53	Ernst Braunschweig	MID	ANH	5	0	162	5		53	Kolthe Harkhuf	MID	KMT	9	9	653	23									
54	Segev Even-Khen	MID	SHI	7	7	587	1		54	Tivadar Lakatos	MID	GUP	7	7	578	1		54	Jabulani Dlamini	GK	ASP	7	7	630	6.8		54	Maoz Shaked	MID	SHI	7	7	530	5		54	Tatsuki Akagawa	FWD	NHO	10	10	635	23									
55	Yishai Galili	MID	SHI	7	1	246	1		55	Lehel Balogh	MID	GUP	7	7	548	1		55	Pakhom Userhat	DEF	KMT	9	9	785	6.8		55	Humayun Piker	MID	AWB	7	7	552	5		55	Didar Sikder	MID	AWB	7	7	619	22									
56	Bilya Garlett	MID	ARU	7	7	510	1		56	Nilambar Senapati	FWD	ENR	7	7	526	1		56	Damianos Faragab	MID	NRG	9	9	610	6.8		56	Inti Loncón	FWD	AKG	7	7	543	5		56	Pakhom Userhat	DEF	KMT	9	9	785	21									
57	Prasanna Abeywardena	FWD	ARU	7	0	232	1		57	Lakhan Hembrom	MID	ENR	7	7	616	1		57	Tarran Nyaruguru	MID	NKI	10	0	384	6.8		57	Archibald Bamford	MID	ENR	7	7	621	5		57	Pishoy Djehuty	DEF	KMT	9	9	810	21									
58	Natarajan Madhavan	FWD	ARU	7	7	416	1		58	Julian Patrick	MID	ENR	7	7	610	1		58	Eijiro Matsumoto	MID	NKI	10	10	848	6.8		58	Madhusudan Patnaik	FWD	ENR	7	7	472	5		58	Minoru Andō	FWD	NKI	9	1	496	21									
59	Humayun Piker	MID	AWB	7	7	552	1		59	Viktor Kohlmann	MID	ADV	7	7	630	1		59	Kiyoshi Murandin	MID	NKI	10	10	645	6.8		59	Lakhan Hembrom	MID	ENR	7	7	616	5		59	Yohannis Sukkoti	DEF	NRG	9	9	773	21									
60	Mangin Tripailaf	MID	AKG	7	7	630	1		60	Lakhdar Hamidi	MID	ADV	7	7	514	1		60	Phani Kyaithang	DEF	NHO	10	10	819	6.8		60	Lebogang Du Phiri	MID	ASP	7	7	538	5		60	Itsuki Goto	FWD	NKI	10	10	534	21									
61	Jenő Szántó	FWD	GUP	7	0	209	1		61	Neçirvan Barzani	FWD	ADV	7	7	495	1		61	Sanat Barua	MID	NHO	10	10	900	6.8		61	Walther Meyer	MID	ANH	7	7	542	5		61	Khagendra Mitra	DEF	NHO	10	10	850	21									
62	Amarjyoti Bhuyan	FWD	GUP	7	7	477	1		62	Teunis Slootman	MID	ASG	7	0	201	1		62	Tatsuki Akagawa	FWD	NHO	10	10	635	6.8		62	Nyilan Shikishima	FWD	NKI	8	0	338	5		62	Madhusudan Patnaik	FWD	ENR	7	7	472	20									
63	Fulgens Tirkey	DEF	ENR	7	7	630	1		63	Vusumuzi Zoulou	MID	ASP	7	7	568	1		63	Vahid Lorestani	GK	VAR	11	11	990	6.8		63	Warrik Wirandaru	DEF	NKI	10	10	900	5		63	Nilambar Senapati	FWD	ENR	7	7	526	20									
64	Gyan Hansda	MID	ENR	7	7	586	1		64	Rhulani Khouza	FWD	ASP	7	7	455	1		64	Batuhan Balyoz	MID	SEL	12	12	844	6.8		64	Keigo Ikeda	DEF	NKI	10	10	857	5		64	Lakhan Hembrom	MID	ENR	7	7	616	20									
65	Julian Patrick	MID	ENR	7	7	610	1		65	Albrecht Von Haast	MID	ANH	7	7	543	1		65	Darven Miçkas	FWD	SEL	13	0	417	6.8		65	Tarran Nyaruguru	MID	NKI	10	0	384	5		65	Masaru Jakamarra	FWD	NKI	9	9	432	20									
66	Jangir Barwari	DEF	ADV	7	7	630	1		66	Walther Meyer	MID	ANH	7	7	542	1		66	Fazlul Miah	MID	AWB	6	6	498	6.7		66	Anirban Goswami	DEF	NHO	10	10	900	5		66	Otto Ahmadi	MID	VAR	11	11	745	20									
67	Melky Mote	FWD	ASG	7	0	154	1		67	Pita Rata	FWD	ANH	7	7	492	1		67	Segev Even-Khen	MID	SHI	7	7	587	6.7		67	Pedram Nazeri	FWD	VAR	11	11	550	5		67	Lajos Újföldi	MID	GUP	7	7	488	19									
68	Yustus Tekege	MID	ASG	7	7	515	1		68	Eruera Waititi	FWD	ANH	7	7	489	1		68	Vigneswaran Arulampalam	DEF	ARU	7	7	630	6.7		68	Cihan Kartaca	MID	SEL	13	0	315	5		68	Weynand Pakage	DEF	ASG	7	7	602	19									
69	Moüses Kyrillos	FWD	NRG	8	8	474	1		69	Pakhom Userhat	DEF	KMT	9	9	785	1		69	Raveendran Unnithan	MID	ARU	7	7	506	6.7		69	Yishai Galili	MID	SHI	7	1	246	4		69	Isak Wetipo	DEF	ASG	7	7	551	19									
70	Psote Neferhotep	MID	KMT	9	9	776	1		70	Pisenti Ramose	MID	KMT	9	9	674	1		70	Mangin Tripailaf	MID	AKG	7	7	630	6.7		70	Gilad Dahan	FWD	SHI	7	7	458	4		70	Albrecht Von Haast	MID	ANH	7	7	543	19									
71	Girgis Ipuwer	MID	KMT	9	0	160	1		71	Yohannis Sukkoti	DEF	NRG	9	9	773	1		71	Gusztáv Molnár	DEF	GUP	7	7	600	6.7		71	Bilya Garlett	MID	ARU	7	7	510	4		71	Joost Brouwer	DEF	ASG	7	7	630	18									
72	Abanoub Sethnakht	MID	KMT	9	0	270	1		72	Petros Nogedi	MID	NRG	9	9	698	1		72	Lajos Újföldi	MID	GUP	7	7	488	6.7		72	Vibhas Talukder	MID	AWB	7	7	617	4		72	Judah Rangitāne	DEF	ANH	7	7	630	18									
73	Phib Bakenkhons	FWD	KMT	9	2	292	1		73	Tadros Sonqi	MID	NRG	9	0	361	1		73	Julian Patrick	MID	ENR	7	7	610	6.7		73	Pier Hoekstra	MID	AKG	7	7	558	4		73	Petros Nogedi	MID	NRG	9	9	698	18									
74	Tadros Amenemhat	MID	KMT	9	9	673	1		74	Damianos Faragab	MID	NRG	9	9	610	1		74	Yaqub Ghattas	MID	ADV	7	7	609	6.7		74	Orkeke Inacayal	FWD	AKG	7	7	518	4		74	Theodoros Farasin	MID	NRG	9	9	554	18									
75	Pradip Chowdhury	FWD	NHO	9	0	354	1		75	Tarran Nyaruguru	MID	NKI	10	0	384	1		75	Pishoy Djehuty	DEF	KMT	9	9	810	6.7		75	Xebat Hawrami	FWD	ADV	7	7	538	4		75	Erdem Polat	DEF	SEL	13	13	1170	18									
76	Tarran Nyaruguru	MID	NKI	10	0	384	1		76	Osamu Matsumoto	MID	NKI	10	10	600	1		76	Psote Neferhotep	MID	KMT	9	9	776	6.7		76	Yaqub Ghattas	MID	ADV	7	7	609	4		76	Darven Miçkas	FWD	SEL	13	0	417	18									
77	Eijiro Matsumoto	MID	NKI	10	10	848	1		77	Kiyoshi Murandin	MID	NKI	10	10	645	1		77	Nirrim Biryara	MID	NKI	9	0	315	6.7		77	Rhulani Khouza	FWD	ASP	7	7	455	4		77	Fazlul Miah	MID	AWB	6	6	498	17									
78	Itsuki Goto	FWD	NKI	10	10	534	1		78	Siavash Mehrian	MID	VAR	10	0	415	1		78	Georgios Artigasha	DEF	NRG	9	9	764	6.7		78	Hone Wihongi	MID	ANH	7	7	543	4		78	Naguib Sharawi	DEF	ADV	7	7	630	17									
79	Junichiro Tarugara	MID	NKI	10	10	679	1		79	Anirban Goswami	DEF	NHO	10	10	900	1		79	Theodoros Farasin	MID	NRG	9	9	554	6.7		79	Merkurios Kudanbes	DEF	NRG	8	8	670	4		79	Eruera Waititi	FWD	ANH	7	7	489	17									
80	Jatin Sudatta	FWD	NHO	10	0	285	1		80	Tanvir Howlader	FWD	NHO	10	10	557	1		80	Keigo Ikeda	DEF	NKI	10	10	857	6.7		80	Pakhom Userhat	DEF	KMT	9	9	785	4		80	Basem Shenouda	GK	NRG	9	9	810	17									
81	Sudhir Chakraborty	MID	NHO	10	10	629	1		81	Kamal Bodhipal	FWD	NHO	10	10	686	1		81	Junichiro Tarugara	MID	NKI	10	10	679	6.7		81	Moyse Amenmose	MID	KMT	9	0	131	4		81	Stephanos Ballana	MID	NRG	9	9	624	17									
82	Touraj Hayaii	DEF	VAR	11	11	942	1		82	Touraj Hayaii	DEF	VAR	11	11	942	1		82	Ashim Bhattacharya	GK	NHO	10	10	900	6.7		82	Abanoub Sethnakht	MID	KMT	9	0	270	4		82	Kamal Bodhipal	FWD	NHO	10	10	686	17									
83	Daru Jafari	MID	VAR	11	11	828	1		83	Rostam Khalili	MID	VAR	11	0	387	1		83	Susumu Uehara	DEF	NHO	10	10	837	6.7		83	Phib Bakenkhons	FWD	KMT	9	2	292	4		83	Ritupon Gogoi	DEF	GUP	5	5	378	16									
84	Rostam Khalili	MID	VAR	11	0	387	1		84	Ziyad Subaie	MID	VAR	11	11	871	1		84	Rostam Khalili	MID	VAR	11	0	387	6.7		84	Minoru Andō	FWD	NKI	9	1	496	4		84	Pier Hoekstra	MID	AKG	7	7	558	16									
85	Mehran Shahi	MID	VAR	11	0	342	1		85	Pedram Nazeri	FWD	VAR	11	11	550	1		85	Serhat Di̇lbaz	MID	SEL	12	0	294	6.7		85	Damianos Faragab	MID	NRG	9	9	610	4		85	Khagen Basumatary	DEF	GUP	7	7	630	16									
86	Otto Ahmadi	MID	VAR	11	11	745	1		86	Vural Surlu	MID	SEL	12	12	977	1		86	Ahmet Aydin	GK	SEL	13	13	1170	6.7		86	Theodoros Farasin	MID	NRG	9	9	554	4		86	Swrang Narzary	DEF	GUP	7	7	630	16									
87	Batuhan Balyoz	MID	SEL	12	12	844	1		87	Kaan Erdoğmuş	MID	SEL	13	2	641	1		87	Muzaffer Doğan	DEF	SEL	13	13	1170	6.7		87	Junichiro Tarugara	MID	NKI	10	10	679	4		87	Tivadar Lakatos	MID	GUP	7	7	578	16									
									88	Haydar Şen	FWD	SEL	13	13	753	1		88	Kalidurut Bishoy	DEF	NRG	5	0	210	6.6		88	Phani Kyaithang	DEF	NHO	10	10	819	4		88	Rupert Cavendish	DEF	ENR	7	7	585	16									
									89	Yavuz Koç	MID	SEL	13	13	875	1		89	Yonatan Cohen	GK	SHI	6	6	503	6.6		89	Susumu Uehara	DEF	NHO	10	10	837	4		89	Lakhdar Hamidi	MID	ADV	7	7	514	16									
																		90	Ravid Biton	MID	SHI	6	6	450	6.6		90	Khagendra Mitra	DEF	NHO	10	10	850	4		90	Tamer Khalil	MID	ADV	7	7	592	16									
																		91	Senthil Thiruvengadam	DEF	ARU	7	7	572	6.6		91	Sanat Barua	MID	NHO	10	10	900	4		91	Nirrim Biryara	MID	NKI	9	0	315	16									
																		92	Bilya Garlett	MID	ARU	7	7	510	6.6		92	Kamal Bodhipal	FWD	NHO	10	10	686	4		92	Kenji Nagase	FWD	NHO	10	10	554	16									
																		93	Natarajan Madhavan	FWD	ARU	7	7	416	6.6		93	Saīd Farzan	FWD	VAR	11	0	440	4		93	Tomer Mizrahi	DEF	SHI	6	6	531	15									
																		94	Liakat Chowdhury	DEF	AWB	7	7	630	6.6		94	Tunç Kenaanoğlu	DEF	SEL	13	13	1170	4		94	Kasun Gunawardena	DEF	ARU	7	7	630	15									
																		95	Vibhas Talukder	MID	AWB	7	7	617	6.6		95	Darven Miçkas	FWD	SEL	13	0	417	4		95	Liakat Chowdhury	DEF	AWB	7	7	630	15									
