#	PLAYER	POS	TEAM	GP	G		#	PLAYER	POS	TEAM	GP	A		#	PLAYER	POS	TEAM	GP	RTG		#	PLAYER	POS	TEAM	GP	CC		#	PLAYER	POS	TEAM	GP	DC		#	PLAYER	POS	TEAM	GP	S
31	Bernardo Figueira	FWD	LEI	8	3		31	Emilio Bianchi	MID	TOT	6	2		31	Chahrokh Nassirian	GK	DGD	6	7.1		31	Dylan Evans	MID	VIR	10	22		31	Francisco Alameda	DEF	MNC	10	12		31	Jahangir Keramati	GK	DAN	6	15
32	Made Djelantik	FWD	LEI	8	3		32	Harry Caine	FWD	TOT	6	2		32	Raphael Jung	FWD	ZUR	6	7.1		32	Timur Oorzhak	DEF	DYM	12	22		32	Hugo Saint-Laurent	DEF	LUT	10	12		32	Spencer Jackson	GK	OT	6	9
33	Henrik Kristianson	FWD	SYV	8	3		33	Nader Daneshi	FWD	PAS	6	2		33	Massimo Visconti	GK	TOT	6	7.1		33	Gonzalo Valbuena	MID	SPK	12	22		33	Ezequiel Mulholland	MID	ISS	12	12							
34	Yngvar Gustavsonn	FWD	SYV	8	3		34	Julian Bosblooms	MID	SHE	6	2		34	Florian Van Can	FWD	ARM	14	7.1		34	Made Djelantik	FWD	LEI	8	21		34	Jakub Dvořák	MID	ARM	13	12							
35	Rémi Gauthier	FWD	NAG	8	3		35	Frederick Peters	MID	HAN	7	2		35	Vahid Lorestani	GK	PAS	6	7.1		35	Rémi Gauthier	FWD	NAG	8	21		35	Rui Ōe	MID	DYM	14	12							
36	Sviatoslav Boyko	FWD	NAG	8	3		36	Dieter Schwinghammer	MID	VEY	8	2		36	Robert Kirchner	GK	LEI	8	7.1		36	Leon Vogel	FWD	WIN	10	21		36	Octave Desjardins	MID	DYM	14	12							
37	Gavin Chapelle	MID	GAE	8	3		37	Lisandro Rivas	MID	HAN	8	2		37	Joan Xirau	MID	INT	6	7.1		37	Jean-Pierre Susilovic	MID	LUT	10	21		37	Sofiane Mansouri	MID	INT	6	11							
38	Hajime Morimoto	MID	TOY	8	3		38	Cosimo Colombo	FWD	LEI	8	2		38	Henrik Kristianson	FWD	SYV	8	7.1		38	Yeray Bengoetxea	MID	ISS	12	21		38	Friedemann Nuremburg	DEF	ZUR	6	11							
39	Simphiwe Chabalala	MID	SPK	9	3		39	Juvenal Vera	MID	LEI	8	2		39	Fabien Blanchet	GK	LUT	10	7.1		39	Tomáš Svoboda	MID	ARM	14	21		39	Pascal Mendel	DEF	ZUR	6	11							
40	Leon Vogel	FWD	WIN	10	3		40	Silas Davis	MID	NAG	8	2		40	Xavier Cienfuegos	GK	WIN	10	7.1		40	Leon Bierhals	MID	HAN	8	20		40	Tetsuya Mibu	DEF	NAG	8	11							
41	Daichi Komaba	MID	VIR	10	3		41	Simo Mannerheim	MID	GAE	8	2		41	Kenichi Mitsui	FWD	DYM	14	7.1		41	Ánselmo Fernandez	MID	LEI	8	20		41	Simo Mannerheim	MID	GAE	8	11							
42	Themistoklis Zervas	MID	VIR	10	3		42	Arthur Kohlberg	MID	SPK	8	2		42	Silas Davis	MID	NAG	8	7.1		42	Erik Jones	FWD	RPS	8	20		42	Gabriel Beauchêne	MID	MNC	10	11							
43	Dylan Evans	MID	VIR	10	3		43	Onni Pitkänen	MID	TOY	8	2		43	Anton Hersch	MID	ZUR	6	7.1		43	Hajime Morimoto	MID	TOY	8	20		43	Mathijs Holleman	MID	MNC	10	11							
44	Mathijs Holleman	MID	MNC	10	3		44	Hiromu Furuhashi	FWD	DYM	9	2		44	Thomas Hargreaves	MID	TOT	6	7.1		44	Pau Puigcorbé	FWD	WIN	10	20		44	Olof Sjöberg	DEF	ISS	12	11							
45	Yōhei Takigawa	FWD	SPK	10	3		45	Leon Vogel	FWD	WIN	10	2		45	Yeray Bengoetxea	MID	ISS	12	7.1		45	Valentino Zaccagni	MID	LUT	10	20		45	Yeray Bengoetxea	MID	ISS	12	11							
46	Rosendo Zapatero	FWD	LUT	10	3		46	Pau Puigcorbé	FWD	WIN	10	2		46	Jostein Helgesen	GK	MNC	10	7.1		46	Kōtarō Unno	FWD	ISS	12	20		46	Gaku Ibusuki	FWD	ISS	12	11							
47	Yeray Bengoetxea	MID	ISS	12	3		47	Miltiadis Galanis	FWD	VIR	10	2		47	Adrien Beausoleil	MID	TOY	3	7.1		47	Vilmos Szilágyi	FWD	HAN	8	19		47	Timur Oorzhak	DEF	DYM	12	11							
48	Timur Oorzhak	DEF	DYM	12	3		48	Gabriel Beauchêne	MID	MNC	10	2		48	Gaku Ibusuki	FWD	ISS	12	7.1		48	Bernardo Figueira	FWD	LEI	8	19		48	Mattieu Donnadieu	DEF	ARM	14	11							
49	Nuno Gouveia	FWD	SPK	12	3		49	Krister Westerberg	MID	MNC	10	2		49	Ceferino Acosta	GK	GAE	8	7.1		49	Orkun Çeti̇n	MID	NAG	8	19		49	Kuzma Zvezdinsky	MID	ARM	14	11							
50	Jakub Dvořák	MID	ARM	13	3		50	Muzaffer Doğan	DEF	SPK	10	2		50	Klaus Bernhard	GK	ARM	14	7.1		50	Katsumi Enokida	MID	TOY	8	19		50	Vsevolod Krestovsky	DEF	CSK	6	10							
51	Stijn Boelens	MID	ARM	14	3		51	Siegmund Stracke	FWD	LUT	10	2		51	Guillaume Maison	MID	OT	6	7.1		51	Rosendo Zapatero	FWD	LUT	10	19		51	Alton Begay	MID	OT	6	10							
52	Davoud Kheybari	MID	DGD	5	2		52	Sergio Caruso	FWD	LUT	10	2		52	Angel Castejón	DEF	WIN	10	7.1		52	Sergio Caruso	FWD	LUT	10	19		52	Adalbert Bleier	DEF	ZUR	6	10							
53	Omar Kazluaska	FWD	MRJ	6	2		53	Oriol Montagut	DEF	LUT	10	2		53	Miltiadis Galanis	FWD	VIR	10	7.1		53	Cosimo Colombo	FWD	LEI	8	18		53	Aaron Kumpula	DEF	XIV	6	10							
54	Marcel Metsa	DEF	RSR	6	2		54	Ezequiel Mulholland	MID	ISS	12	2		54	Rafael Rosario	GK	INT	6	7.1		54	Robert Berthold	MID	RPS	8	18		54	Fyodor Chistyakov	DEF	UKA	6	10							
55	Klym Vernydub	FWD	CSK	6	2		55	Trent Hawthorne	FWD	ISS	12	2		55	Spencer Chadwick	MID	SHE	6	7.1		55	Wyatt Bradford	MID	NAG	8	18		55	Marcello La Barca	MID	TOT	6	10							
56	Nikan Mehrāzar	FWD	DAN	6	2		56	Kōtarō Unno	FWD	ISS	12	2		56	Timur Oorzhak	DEF	DYM	12	7.1		56	Umberto Bellarmino	FWD	NAG	8	18		56	Alceste Derocles	DEF	SHE	6	10							
57	Donovan Centurione	FWD	OT	6	2		57	Gonzalo Valbuena	MID	SPK	12	2		57	Magnus Beltz	MID	VEY	8	7.1		57	Tōgo Tanioka	FWD	TOY	8	18		57	Adi Hahn	MID	VEY	8	10							
58	Federico Cardinale	MID	OM	6	2		58	Kazuyoshi Hiranuma	MID	SPK	12	2		58	Pedram Nazeri	MID	TOY	8	7.1		58	Jakub Dvořák	MID	ARM	13	18		58	Ephraim Snyder	DEF	HAN	8	10							
59	Vinh Ngo	FWD	OM	6	2		59	Nuno Gouveia	FWD	SPK	12	2		59	Alton Begay	MID	OT	6	7.1		59	Severino Guzmán	FWD	STM	6	17		59	Levente Kovács	DEF	LEI	8	10							
60	Anton Hersch	MID	ZUR	6	2		60	Albin Lundqvist	MID	SPK	12	2		60	Mitchell Smith	DEF	WIN	10	7.1		60	Roope Hietala	MID	XIV	6	17		60	Cayetano Montoya	DEF	LEI	8	10							
61	Saleim Razhimi	FWD	XIV	6	2		61	Denis Kuznetsov	FWD	SPK	12	2		61	Matías Salcedo	FWD	WIN	10	7.1		61	Conrad Bauer	MID	LEI	8	17		61	Elias Tooming	MID	RPS	8	10							
62	Valery Polyakov	FWD	UKA	6	2		62	Yoshikazu Takanen	DEF	DYM	14	2		62	Boda Harns	GK	VEY	8	7.1		62	Henrik Kristianson	FWD	SYV	8	17		62	Pekka Sihvonen	DEF	SYV	8	10							
63	Sepideh Shakibaii	FWD	SKH	6	2		63	Akira Nagumo	DEF	DYM	14	2		63	Hiro Oshiro	MID	DYM	14	7.1		63	Yngvar Gustavsonn	FWD	SYV	8	17		63	Federico Soberon	DEF	NAG	8	10							
64	Marcello La Barca	MID	TOT	6	2		64	Rui Ōe	MID	DYM	14	2		64	Leon Vogel	FWD	WIN	10	7.1		64	Baldomero Quintana	FWD	GAE	8	17		64	Haruto Tobishima	MID	NAG	8	10							
65	Thomas Hargreaves	MID	TOT	6	2		65	Kenichi Mitsui	FWD	DYM	14	2		65	Albert Pottaslainen	MID	RSR	6	7.1		65	Pedram Nazeri	MID	TOY	8	17		65	Giacomo Constantino	DEF	GAE	8	10							
66	Lewis Bardsley	FWD	TOT	6	2		66	Tomáš Svoboda	MID	ARM	14	2		66	Lewis Bardsley	FWD	TOT	6	7.1		66	Mathijs Holleman	MID	MNC	10	17		66	Onni Pitkänen	MID	TOY	8	10							
67	Rostam Khalili	MID	PAS	6	2		67	Severin Adenau	MID	ZUR	2	1		67	Magnus Andersson	GK	DYM	14	7.1		67	Albert Pottaslainen	MID	RSR	6	16		67	Joris Van Antwerp	DEF	WIN	10	10							
68	Julian Bosblooms	MID	SHE	6	2		68	Karin Tuomela	DEF	RSR	4	1		68	Leon Bierhals	MID	HAN	8	7.1		68	Elias Tooming	MID	RPS	8	16		68	Hadrien Deschamps	DEF	WIN	10	10							
69	Horace Peshlakai	FWD	SHE	6	2		69	Jamie Butterworth	DEF	STM	4	1		69	Orkun Çeti̇n	MID	NAG	8	7.1		69	Phong Le	FWD	GAE	8	16		69	Cameron Lyons	DEF	MNC	10	10							
70	Frederick Peters	MID	HAN	7	2		70	Ettore Longobardi	MID	INT	5	1		70	Gavin Chapelle	MID	GAE	8	7.1		70	Jacinto Valencia	DEF	ISS	12	16		70	Krister Westerberg	MID	MNC	10	10							
71	Salvatore Romano	MID	HAN	7	2		71	Folke Raudkalda	MID	XIV	5	1		71	Kuzma Zvezdinsky	MID	ARM	14	7.1		71	Gaku Ibusuki	FWD	ISS	12	16		71	Jean-Pierre Taillardat	DEF	LUT	10	10							
72	Dieter Schwinghammer	MID	VEY	8	2		72	Hushmand Qajar	DEF	DGD	6	1		72	Stijn Boelens	MID	ARM	14	7.1		72	Antonio Sangüesa	MID	STM	6	15		72	Daigo Takanashi	DEF	SPK	11	10							
73	Ryland Nash	FWD	MNC	8	2		73	Nima Raad	DEF	DGD	6	1		73	Pau Puigcorbé	FWD	WIN	10	7.1		73	Vinh Ngo	FWD	OM	6	15		73	Trent Hawthorne	FWD	ISS	12	10							
74	Santeri Helkanen	DEF	SYV	8	2		74	Emad Askari	MID	DGD	6	1		74	Nikan Mehrāzar	FWD	DAN	6	7.1		74	Valery Polyakov	FWD	UKA	6	15		74	Olli Aaskruus	DEF	MRJ	6	9							
75	Eemeli Uusitalo	DEF	SYV	8	2		75	Mehrzad Gandomi	DEF	DGD	6	1		75	Santeri Helkanen	DEF	SYV	8	7.1		75	Juvenal Vera	MID	LEI	8	15		75	Omar Kazluaska	FWD	MRJ	6	9							
76	Bertel Vainojärven	FWD	SYV	8	2		76	Albert Pottaslainen	MID	RSR	6	1		76	Mathijs Holleman	MID	MNC	10	7.0		76	Kuismaa Kivisild	FWD	RPS	8	15		76	Mykola Holoborodko	MID	CSK	6	9							
77	Silas Davis	MID	NAG	8	2		77	Mykola Holoborodko	MID	CSK	6	1		77	Dieter Schwinghammer	MID	VEY	8	7.0		77	Haruto Tobishima	MID	NAG	8	15		77	Danylo Perebyinis	MID	CSK	6	9							
78	Umberto Bellarmino	FWD	NAG	8	2		78	Levko Chornovil	FWD	CSK	6	1		78	Rui Ōe	MID	DYM	14	7.0		78	Winston Gallagher	MID	WIN	9	15		78	Tiziano Ricci	DEF	INT	6	9							
79	Valente Pantuso	DEF	NAG	8	2		79	Nikolaus Scholze	MID	HAN	6	1		79	Kazuyoshi Hiranuma	MID	SPK	12	7.0		79	Donovan Centurione	FWD	OT	6	14		79	Delshad Ostāadi	MID	DAN	6	9							
80	Orkun Çeti̇n	MID	NAG	8	2		80	Tiziano Ricci	DEF	INT	6	1		80	Rosendo Zapatero	FWD	LUT	10	7.0		80	Sepideh Shakibaii	FWD	SKH	6	14		80	Shervin Shojaii	DEF	DAN	6	9							
81	Kyōsuke Komine	FWD	ISS	9	2		81	Diego Quintana	DEF	STM	6	1		81	Onni Pitkänen	MID	TOY	8	7.0		81	Frederick Peters	MID	HAN	7	14		81	Jenaro Salamanca	DEF	OT	6	9							
82	Mitchell Smith	DEF	WIN	10	2		82	Hooshyar Soroush	MID	DAN	6	1		82	Yngvar Gustavsonn	FWD	SYV	8	7.0		82	Adi Hahn	MID	VEY	8	14		82	Vasyl Nalyvaiko	DEF	UKA	6	9							
83	Hadrien Deschamps	DEF	WIN	10	2		83	Tirdad Behdād	FWD	DAN	6	1		83	Masaru Jakamarra	FWD	ISS	12	7.0		83	Silas Davis	MID	NAG	8	14		83	Lorenzo Squillaci	DEF	TOT	6	9							
84	Valentino Zaccagni	MID	LUT	10	2		84	Farzin Roshani	FWD	DAN	6	1		84	Omar Kazluaska	FWD	MRJ	6	7.0		84	Gavin Chapelle	MID	GAE	8	14		84	Diego Montenegro	DEF	SHE	6	9							
85	Kazuyoshi Hiranuma	MID	SPK	12	2		85	Nikan Mehrāzar	FWD	DAN	6	1		85	Dylan Evans	MID	VIR	10	7.0		85	Simo Mannerheim	MID	GAE	8	14		85	Spencer Chadwick	MID	SHE	6	9							
86	Shō Itoshi	FWD	SPK	12	2		86	Guillaume Maison	MID	OT	6	1		86	Adi Hahn	MID	VEY	8	7.0		86	Arthur Kohlberg	MID	SPK	8	14		86	Narra Catacutan	DEF	HAN	8	9							
87	Denis Kuznetsov	FWD	SPK	12	2		87	Vinh Ngo	FWD	OM	6	1		87	Umberto Bellarmino	FWD	NAG	8	7.0		87	Krister Westerberg	MID	MNC	10	14		87	Thomas Waldhaus	DEF	LEI	8	9							
88	Igor Novikov	MID	DYM	13	2		88	Friedemann Nuremburg	DEF	ZUR	6	1		88	Augustin Sorg	GK	ZUR	6	7.0		88	Kōzō Fujise	DEF	DYM	14	14		88	Juvenal Vera	MID	LEI	8	9							
89	Pavel Tsvetkov	MID	CSK	3	1		89	Pascal Mendel	DEF	ZUR	6	1		89	Hartwin Schwarz	FWD	ZUR	6	7.0		89	Danylo Perebyinis	MID	CSK	6	13		89	Santeri Helkanen	DEF	SYV	8	9							
90	Taame Kankanpää	FWD	XIV	3	1		90	Noah Weber	FWD	ZUR	6	1		90	Bernardo Figueira	FWD	LEI	8	7.0		90	Günther Rajala	FWD	XIV	6	13		90	Kasper Kaljurand	MID	SYV	8	9							
91	Adrien Beausoleil	MID	TOY	3	1		91	Yrjö Hietanen	DEF	XIV	6	1		91	Arthur Kohlberg	MID	SPK	8	7.0		91	Thomas Hargreaves	MID	TOT	6	13		91	Marco Perono	DEF	GAE	8	9							
92	Alarico Canavese	MID	INT	3	1		92	Daivid Fedoroff	MID	XIV	6	1		92	Émile D'Artagnan	DEF	LUT	10	7.0		92	Harry Caine	FWD	TOT	6	13		92	Arthur Kohlberg	MID	SPK	8	9							
93	Philibert Lemarchand	MID	OM	4	1		93	Günther Rajala	FWD	XIV	6	1		93	Hadrien Deschamps	DEF	WIN	10	7.0		93	Salvatore Romano	MID	HAN	7	13		93	Pedram Nazeri	MID	TOY	8	9							
94	Grigory Loginov	MID	UKA	4	1		94	Dmitry Belov	DEF	UKA	6	1		94	Frederick Peters	MID	HAN	7	7.0		94	Ryland Nash	FWD	MNC	8	13		94	Jose Carlos Pescador	DEF	VIR	9	9							
95	Péter Alföldi	FWD	MRJ	5	1		95	Izan Santander	DEF	TOT	6	1		95	Bort Org	FWD	MRJ	6	7.0		95	Kasper Kaljurand	MID	SYV	8	13		95	Angel Castejón	DEF	WIN	10	9							
96	Boris Lukyanovich	FWD	RSR	5	1		96	Reza Mozaffari	DEF	PAS	6	1		96	Augustin Aragonés	FWD	MNC	10	7.0		96	Albin Lundqvist	MID	SPK	12	13		96	Themistoklis Zervas	MID	VIR	10	9							
97	Hjalmar Lindström	FWD	INT	5	1		97	Behzad Pourmehrdad	MID	PAS	6	1		97	Vinh Ngo	FWD	OM	6	7.0		97	Akira Nagumo	DEF	DYM	14	13		97	Valentino Zaccagni	MID	LUT	10	9							
98	Kendrick Nakai	MID	STM	5	1		98	Ashkan Mahdavi	FWD	PAS	6	1		98	Valery Polyakov	FWD	UKA	6	7.0		98	Emil Lehner	FWD	INT	5	12		98	Jean-Pierre Susilovic	MID	LUT	10	9							
99	Ferdinand Dumas	MID	OM	5	1		99	Spencer Chadwick	MID	SHE	6	1		99	Eisuke Sato	GK	NAG	8	7.0		99	Sōma Kirizuka	MID	STM	6	12		99	Nuno Gouveia	FWD	SPK	12	9							
100	Evgeny Pletnev	MID	UKA	5	1		100	Peer Brandes	MID	HAN	7	1		100	Pavel Tsvetkov	MID	CSK	3	7.0		100	Guillaume Maison	MID	OT	6	12		100	Efraín Arenas	DEF	ARM	14	9							
101	Alden Maddox	MID	SHE	5	1		101	Salvatore Romano	MID	HAN	7	1		101	Domenico Vivaldi	DEF	MNC	10	7.0		101	Raphael Jung	FWD	ZUR	6	12		101	Tahmoures Ahshari	DEF	PAS	5	8							
102	Jamshid Razavi	MID	PAS	5	1		102	Ritomo Hoshino	MID	RPS	7	1		102	Desmond Benally	MID	LEI	8	7.0		102	Saleim Razhimi	FWD	XIV	6	12		102	Esteban Palomer	MID	INT	6	8							
103	Bort Org	FWD	MRJ	6	1		103	Ryūhei Amamiya	MID	SYV	7	1		103	Shervin Shojaii	DEF	DAN	6	7.0		103	Emilio Bianchi	MID	TOT	6	12		103	Jerzy Wiśniewski	DEF	STM	6	8							
104	Ozhan Derakshani	MID	DGD	6	1		104	Johann Falkenhayn	DEF	SYV	7	1		104	Kai Ouyang	GK	SKH	6	7.0		104	Julian Bosblooms	MID	SHE	6	12		104	Antonio Margheriti	MID	OT	6	8							
105	Tourang Khānlari	FWD	DGD	6	1		105	Ulf Gotti	MID	VEY	8	1		105	Tristan Margetts	GK	SHE	6	7.0		105	Angel Castejón	DEF	WIN	10	12		105	Tibor Horváth	MID	UKA	6	8							
106	Nikan Sahrāyi	FWD	DGD	6	1		106	Magnus Beltz	MID	VEY	8	1		106	Denis Kuznetsov	FWD	SPK	12	7.0		106	Genma Nishigawa	DEF	VIR	10	12		106	Ramin Ahmadzadeh	DEF	SKH	6	8							
107	Albert Pottaslainen	MID	RSR	6	1		107	Fabian Knef	MID	VEY	8	1		107	Teemo Aasmae	GK	RPS	8	7.0		107	Yoshikazu Takanen	DEF	DYM	14	12		107	Vojtěch Novotný	DEF	TOT	6	8							
108	Charle Valtterinen	FWD	RSR	6	1		108	Leon Bierhals	MID	HAN	8	1		108	Christian Leino	GK	SYV	8	7.0		108	Bort Org	FWD	MRJ	6	11		108	Mohsen Tabrizi	DEF	PAS	6	8							
