#	PLAYER	POS	TEAM	GP	ST	MIN	G		#	PLAYER	POS	TEAM	GP	ST	MIN	A		#	PLAYER	POS	TEAM	GP	ST	MIN	RTG		#	PLAYER	POS	TEAM	GP	ST	MIN	CC		#	PLAYER	POS	TEAM	GP	ST	MIN	DC		#	PLAYER	POS	TEAM	GP	ST	MIN	S
11	Raphael Simet	FWD	AKN	6	6	389	5		11	Manasseh Tamate	MID	AKN	6	6	427	3		11	Qiushi Zhang	MID	GUA	7	7	533	7.5		11	Catmon Nacpil	FWD	SGD	11	11	971	13		11	Makar Kulikov	MID	PER	11	11	866	45		11	Eisuke Sato	GK	NCH	10	10	900	19
12	Enkhbold Tsendbaatar	FWD	AXE	6	6	510	5		12	Guowei Sun	FWD	GUA	7	7	473	3		12	Kiyoshi Torigoe	MID	NCH	9	0	376	7.5		12	Takeru Mikado	MID	NCH	9	0	296	12		12	Stepan Andreev	DEF	PER	11	11	905	44		12	Nayuka Patchila	GK	AAD	6	6	540	16
13	Guowei Sun	FWD	GUA	7	7	473	5		13	Hiromu Furuhashi	FWD	NCH	8	2	408	3		13	Alimjan Turghun	FWD	PER	11	11	729	7.5		13	Kannan Kurup	FWD	CAH	10	10	608	12		13	Timur Iskanderov	MID	GIA	8	8	574	43		13	Zixuan Wang	GK	GUA	7	7	630	15
14	Shō Itoshi	MID	NCH	9	9	529	5		14	Haoran Peng	MID	FUR	8	8	612	3		14	Hiromu Furuhashi	FWD	NCH	8	2	408	7.4		14	Alimjan Turghun	FWD	PER	11	11	729	12		14	Rui Ōe	MID	NCH	10	10	665	41		14	Joseph Nanau	GK	AGN	7	7	630	12
15	Made Djelantik	FWD	CAH	11	11	679	5		15	Ilya Morozov	MID	GIA	8	8	531	3		15	Makisig Liwanag	MID	SGD	11	11	824	7.4		15	Fedor Frolov	FWD	PER	11	11	790	12		15	Kannan Kurup	FWD	CAH	10	10	608	40		15	Notini Tikana	GK	AKN	6	6	540	10
16	Hiromu Furuhashi	FWD	NCH	8	2	408	4		16	Shō Itoshi	MID	NCH	9	9	529	3		16	Raphael Simet	FWD	AKN	6	6	389	7.3		16	Fengqi Lu	MID	FUR	8	8	601	11		16	Daulet Kenzhebayev	MID	PER	11	11	811	40									
17	Ganzorig Erdene	FWD	NCH	8	8	388	4		17	Gen Fija	DEF	NCH	10	10	857	3		17	Chenguang Pei	FWD	GUA	7	7	611	7.3		17	Nikolai Lebedev	MID	GIA	8	8	612	11		17	Qiang Zhu	MID	FUR	8	8	537	39									
18	Zemin Mao	FWD	FUR	8	8	476	4		18	Daulat Siregar	FWD	CAH	11	11	708	3		18	Qiang Zhu	MID	FUR	8	8	537	7.3		18	Shō Itoshi	MID	NCH	9	9	529	11		18	Kazuyoshi Hiranuma	DEF	NCH	10	10	900	36									
19	Cyprian Kulleh	FWD	CAH	10	1	297	4		19	Silas Vatom	MID	AKN	6	6	491	2		19	Shō Itoshi	MID	NCH	9	9	529	7.3		19	Zhiyuan Fang	MID	FUR	8	1	314	10		19	Klim Zaytsev	MID	PER	11	11	787	36									
20	Kannan Kurup	FWD	CAH	10	10	608	4		20	Oskar Berger	MID	AKN	6	6	462	2		20	Kannan Kurup	FWD	CAH	10	10	608	7.3		20	Gleb Vorontsov	MID	GIA	8	0	209	10		20	Sheng Huang	MID	FUR	8	8	445	35									
21	Luca Higashiyama	MID	NCH	10	10	622	4		21	Enkhbold Tsendbaatar	FWD	AXE	6	6	510	2		21	Enkhbold Tsendbaatar	FWD	AXE	6	6	510	7.2		21	Sabin Madius	MID	CAH	10	10	648	10		21	Xiang Qian	DEF	FUR	8	8	603	34									
22	Étienne Trieu	MID	ATK	7	7	514	3		22	Kolinio Rigamoto	FWD	ANB	7	7	461	2		22	Makoto Kishima	MID	NCH	10	10	833	7.2		22	Made Djelantik	FWD	CAH	11	11	679	10		22	Gen Fija	DEF	NCH	10	10	857	34									
23	Tianyu Gu	MID	FUR	7	7	439	3		23	Lam Vu	MID	ATK	7	7	578	2		23	Raka Wijaya	GK	CAH	11	11	990	7.2		23	Daulat Siregar	FWD	CAH	11	11	708	10		23	Genma Nishigawa	DEF	NCH	10	10	854	34									
24	Ning Jiang	FWD	FUR	7	0	244	3		24	Ganzorig Erdene	FWD	NCH	8	8	388	2		24	Daulat Siregar	FWD	CAH	11	11	708	7.2		24	Eliezer Bansa	MID	CAH	11	11	867	10		24	Makoto Kishima	MID	NCH	10	10	833	34									
25	Sheng Huang	MID	FUR	8	8	445	3		25	Hanwen Qiu	MID	FUR	8	0	324	2		25	Zhihao Tang	MID	GUA	6	3	257	7.1		25	Daulet Kenzhebayev	MID	PER	11	11	811	10		25	Hiraya Halili	MID	SGD	11	11	887	34									
26	Qiang Zhu	MID	FUR	8	8	537	3		26	Zhiyuan Fang	MID	FUR	8	1	314	2		26	Oskar Berger	MID	AKN	6	6	462	7.1		26	Manasseh Tamate	MID	AKN	6	6	427	9		26	Guowei Sun	FWD	GUA	7	7	473	33									
27	Ilya Morozov	MID	GIA	8	8	531	3		27	Zemin Mao	FWD	FUR	8	8	476	2		27	Janh Nguyen	GK	ATK	7	7	630	7.1		27	Chenguang Pei	FWD	GUA	7	7	611	9		27	Liang Wu	DEF	FUR	8	8	720	33									
28	Takeru Mikado	MID	NCH	9	0	296	3		28	Fengqi Lu	MID	FUR	8	8	601	2		28	Ganzorig Erdene	FWD	NCH	8	8	388	7.1		28	Sheng Huang	MID	FUR	8	8	445	9		28	Haoran Peng	MID	FUR	8	8	612	33									
29	Sevastyan Roshchin	FWD	PER	10	0	325	3		29	Sevastyan Roshchin	FWD	PER	10	0	325	2		29	Gen Fija	DEF	NCH	10	10	857	7.1		29	Haoran Peng	MID	FUR	8	8	612	9		29	Ilya Morozov	MID	GIA	8	8	531	33									
30	Daulat Siregar	FWD	CAH	11	11	708	3		30	Makoto Kishima	MID	NCH	10	10	833	2		30	Hiro Oshiro	MID	NCH	10	10	711	7.1		30	Kiyoshi Torigoe	MID	NCH	9	0	376	9		30	Lev Gusev	DEF	PER	11	11	988	33									
31	Jao Macaraeg	FWD	SGD	11	11	771	3		31	Wahyu Wibowo	MID	CAH	11	11	891	2		31	Fedor Frolov	FWD	PER	11	11	790	7.1		31	Makoto Kishima	MID	NCH	10	10	833	9		31	Elias Totanange	DEF	AAD	6	6	540	31									
32	Benedict To Warai	FWD	AKN	5	0	151	2		32	Bagus Hartono	MID	CAH	11	0	374	2		32	Silas Vatom	MID	AKN	6	6	491	7.0		32	Bagus Hartono	MID	CAH	11	0	374	9		32	Hengbo Liu	DEF	FUR	8	8	669	31									
33	Silas Vatom	MID	AKN	6	6	491	2		33	Vidi Sastrowardoyo	MID	CAH	11	11	974	2		33	Manasseh Tamate	MID	AKN	6	6	427	7.0		33	Hiraya Halili	MID	SGD	11	11	887	9		33	Teguh Setiawan	DEF	CAH	10	10	803	31									
34	Jaroslav Navrátil	MID	AKN	6	6	429	2		34	Catmon Nacpil	FWD	SGD	11	11	971	2		34	Zemin Mao	FWD	FUR	8	8	476	7.0		34	Makar Kulikov	MID	PER	11	11	866	9		34	Jehezkiel Lawai	DEF	CAH	10	10	846	31									
35	Oskar Berger	MID	AKN	6	6	462	2		35	Makisig Liwanag	MID	SGD	11	11	824	2		35	Haoran Peng	MID	FUR	8	8	612	7.0		35	Ganzorig Erdene	FWD	NCH	8	8	388	8		35	Jao Macaraeg	FWD	SGD	11	11	771	31									
36	Kaiwen Ding	FWD	AXE	6	6	480	2		36	Hiraya Halili	MID	SGD	11	11	887	2		36	Semyon Volkov	GK	GIA	8	8	720	7.0		36	Hanwen Qiu	MID	FUR	8	0	324	8		36	Dambiin Dorzhiev	DEF	AXE	6	6	540	30									
37	Yuxuan Cui	FWD	GUA	7	0	151	2		37	Kidlat Ilagan	MID	SGD	11	11	887	2		37	Valery Polyakov	FWD	GIA	8	8	694	7.0		37	Zemin Mao	FWD	FUR	8	8	476	8		37	Fedor Frolov	FWD	PER	11	11	790	30									
38	Rajesh Narayan	FWD	ANB	7	7	473	2		38	Daulet Kenzhebayev	MID	PER	11	11	811	2		38	Nikolai Lebedev	MID	GIA	8	8	612	7.0		38	Ural Yusupov	MID	GIA	8	8	692	8		38	Ural Yusupov	MID	GIA	8	8	692	29									
39	Gleb Vorontsov	MID	GIA	8	0	209	2		39	Vladimir Tsoikov	FWD	GIA	1	0	26	1		39	Kazuyoshi Hiranuma	DEF	NCH	10	10	900	7.0		39	Jao Macaraeg	FWD	SGD	11	11	771	8		39	Hiro Oshiro	MID	NCH	10	10	711	29									
40	Kazuyoshi Hiranuma	DEF	NCH	10	10	900	2		40	Wenkai Zhao	MID	GUA	4	4	260	1		40	Linus Kitingan	DEF	CAH	11	11	990	7.0		40	Oskar Berger	MID	AKN	6	6	462	7		40	Made Djelantik	FWD	CAH	11	11	679	29									
41	Vidi Sastrowardoyo	MID	CAH	11	11	974	2		41	Minghao Bai	MID	AXE	4	0	43	1		41	Made Djelantik	FWD	CAH	11	11	679	7.0		41	Enkhbold Tsendbaatar	FWD	AXE	6	6	510	7		41	Phailo Shomponen	DEF	KFK	6	6	516	28									
42	Daulet Kenzhebayev	MID	PER	11	11	811	2		42	Quang Đinh	MID	ATK	5	0	165	1		42	Jao Macaraeg	FWD	SGD	11	11	771	7.0		42	Qiushi Zhang	MID	GUA	7	7	533	7		42	Mahendra Singh	DEF	ANB	7	7	630	28									
43	Rodion Titov	MID	PER	11	11	914	2		43	Ferdinand Steiner	DEF	AKN	6	6	540	1		43	Rodion Titov	MID	PER	11	11	914	7.0		43	Epeli Leweniqila	MID	ANB	7	7	543	7		43	Shō Itoshi	MID	NCH	9	9	529	28									
44	Phong Le	FWD	ATK	1	0	25	1		44	Vitus To Ngala	DEF	AKN	6	6	506	1		44	Zixuan Wang	GK	GUA	7	7	630	6.9		44	Hiromu Furuhashi	FWD	NCH	8	2	408	7		44	Kōzō Fujise	DEF	NCH	10	10	845	28									
45	Vladimir Tsoikov	FWD	GIA	1	0	26	1		45	Raphael Simet	FWD	AKN	6	6	389	1		45	Kidlat Ilagan	MID	SGD	11	11	887	6.9		45	Sevastyan Roshchin	FWD	PER	10	0	325	7		45	Sagip Gatmaitan	DEF	SGD	11	11	990	28									
46	Jianguo Shu	FWD	AXE	4	0	75	1		46	Jaroslav Navrátil	MID	AKN	6	6	429	1		46	Daulet Kenzhebayev	MID	PER	11	11	811	6.9		46	Gen Fija	DEF	NCH	10	10	857	7		46	Alimjan Turghun	FWD	PER	11	11	729	28									
47	Nathan Lavuka	MID	AKN	5	0	181	1		47	Galsan Badmaev	MID	AXE	6	6	402	1		47	Quang Đinh	MID	ATK	5	0	165	6.8		47	Wahyu Wibowo	MID	CAH	11	11	891	7		47	Nikolai Lebedev	MID	GIA	8	8	612	27									
48	Buyan Tserendorj	MID	AXE	5	0	167	1		48	Radna Tsydypov	MID	AXE	6	6	523	1		48	Arman Dosmukhamed	DEF	PER	6	0	239	6.8		48	Vidi Sastrowardoyo	MID	CAH	11	11	974	7		48	Wahyu Wibowo	MID	CAH	11	11	891	27									
49	Olavi Marvinen	FWD	KFK	6	0	118	1		49	Tsogt Gantulga	MID	AXE	6	6	523	1		49	Xiang Qian	DEF	FUR	8	8	603	6.8		49	Zhihao Tang	MID	GUA	6	3	257	6		49	Tadhana Batumbakal	DEF	SGD	11	11	990	27									
50	Galsan Badmaev	MID	AXE	6	6	402	1		50	Chenguang Pei	FWD	GUA	7	7	611	1		50	Hanwen Qiu	MID	FUR	8	0	324	6.8		50	Raphael Simet	FWD	AKN	6	6	389	6		50	Nayuka Patchila	GK	AAD	6	6	540	26									
51	Radna Tsydypov	MID	AXE	6	6	523	1		51	Bo Yan	MID	GUA	7	7	619	1		51	Fengqi Lu	MID	FUR	8	8	601	6.8		51	Jaroslav Navrátil	MID	AKN	6	6	429	6		51	Sabin Madius	MID	CAH	10	10	648	26									
52	Yuan Li	DEF	GUA	7	7	630	1		52	Anil Prasad	FWD	ANB	7	0	164	1		52	Ural Yusupov	MID	GIA	8	8	692	6.8		52	Rajesh Narayan	FWD	ANB	7	7	473	6		52	Vidi Sastrowardoyo	MID	CAH	11	11	974	26									
53	Qiushi Zhang	MID	GUA	7	7	533	1		53	Sang Pham	MID	ATK	7	7	573	1		53	Takeru Mikado	MID	NCH	9	0	296	6.8		53	Vinh Ngo	FWD	ATK	7	7	605	6		53	Nūmho Laranyal	MID	KFK	6	6	514	25									
54	Anil Prasad	FWD	ANB	7	0	164	1		54	Vinh Ngo	FWD	ATK	7	7	605	1		54	Eisuke Sato	GK	NCH	10	10	900	6.8		54	Lam Vu	MID	ATK	7	7	578	6		54	Fengqi Lu	MID	FUR	8	8	601	25									
55	Viliame Latianara	FWD	ANB	7	7	496	1		55	Ikki Dazai	MID	NCH	8	1	214	1		55	Bagus Hartono	MID	CAH	11	0	374	6.8		55	Ning Jiang	FWD	FUR	7	0	244	6		55	Aloysius Kaviu	DEF	AKN	6	6	540	24									
56	Ilaitia Titifanue	MID	ANB	7	7	506	1		56	Hengbo Liu	DEF	FUR	8	8	669	1		56	Eliezer Bansa	MID	CAH	11	11	867	6.8		56	Gaku Ibusuki	MID	NCH	9	0	236	6		56	Isak Nanlong	MID	AAD	6	6	528	24									
57	Manh Ton That	DEF	ATK	7	7	630	1		57	Yicheng Tan	MID	FUR	8	0	195	1		57	Puso Kalaw	MID	SGD	11	11	919	6.8		57	Rodion Titov	MID	PER	11	11	914	6		57	Changming Zhao	MID	GUA	7	7	609	24									
58	Thinh Dang	MID	ATK	7	7	521	1		58	Sheng Huang	MID	FUR	8	8	445	1		58	Stepan Andreev	DEF	PER	11	11	905	6.8		58	Paavo Suursaaren	MID	KFK	6	6	518	5		58	Sang Pham	MID	ATK	7	7	573	24									
59	Lam Vu	MID	ATK	7	7	578	1		59	Qiang Zhu	MID	FUR	8	8	537	1		59	Klim Zaytsev	MID	PER	11	11	787	6.8		59	Tsogt Gantulga	MID	AXE	6	6	523	5		59	Kasi Hnamano	DEF	ENC	7	7	572	24									
60	Ikki Dazai	MID	NCH	8	1	214	1		60	Dmitry Belov	DEF	GIA	8	8	720	1		60	Wenkai Zhao	MID	GUA	4	4	260	6.7		60	Kolinio Rigamoto	FWD	ANB	7	7	461	5		60	Bagus Hartono	MID	CAH	11	0	374	24									
61	Xiang Qian	DEF	FUR	8	8	603	1		61	Ural Yusupov	MID	GIA	8	8	692	1		61	Ferdinand Steiner	DEF	AKN	6	6	540	6.7		61	Huy Luong	MID	ATK	7	7	586	5		61	Nyoman Suarjana	FWD	CAH	11	0	284	24									
62	Hanwen Qiu	MID	FUR	8	0	324	1		62	Gleb Vorontsov	MID	GIA	8	0	209	1		62	Gideon Vunairoto	MID	AKN	6	6	433	6.7		62	Ikki Dazai	MID	NCH	8	1	214	5		62	Taiwin Pacaka	DEF	KFK	6	6	540	23									
63	Fengqi Lu	MID	FUR	8	8	601	1		63	Yuri Bogdanov	MID	GIA	8	0	161	1		63	Bo Yan	MID	GUA	7	7	619	6.7		63	Boris Vinogradov	MID	GIA	8	8	620	5		63	Jaroslav Navrátil	MID	AKN	6	6	429	23									
64	Anton Orlov	DEF	GIA	8	8	720	1		64	Timur Iskanderov	MID	GIA	8	8	574	1		64	Sang Pham	MID	ATK	7	7	573	6.7		64	Yuri Bogdanov	MID	GIA	8	0	161	5		64	Qiushi Zhang	MID	GUA	7	7	533	23									
65	Yuri Bogdanov	MID	GIA	8	0	161	1		65	Gaku Ibusuki	MID	NCH	9	0	236	1		65	Ikki Dazai	MID	NCH	8	1	214	6.7		65	Teguh Setiawan	DEF	CAH	10	10	803	5		65	Andres Raivo	GK	KFK	6	6	540	22									
66	Araw Tapang	MID	SGD	9	0	115	1		66	Kiyoshi Torigoe	MID	NCH	9	0	376	1		66	Dmitry Belov	DEF	GIA	8	8	720	6.7		66	Cyprian Kulleh	FWD	CAH	10	1	297	5		66	Nergüi Chimeddorj	DEF	AXE	6	6	540	22									
67	Gaku Ibusuki	MID	NCH	9	0	236	1		67	Cyprian Kulleh	FWD	CAH	10	1	297	1		67	Gleb Vorontsov	MID	GIA	8	0	209	6.7		67	Nurlan Zhakupov	MID	PER	10	0	292	5		67	Bo Yan	MID	GUA	7	7	619	22									
68	Jehezkiel Lawai	DEF	CAH	10	10	846	1		68	Kannan Kurup	FWD	CAH	10	10	608	1		68	Kōzō Fujise	DEF	NCH	10	10	845	6.7		68	Kōzō Fujise	DEF	NCH	10	10	845	5		68	Étienne Trieu	MID	ATK	7	7	514	22									
69	Elan Umali	MID	SGD	10	0	252	1		69	Buwi Calang	FWD	SGD	10	0	229	1		69	Genma Nishigawa	DEF	NCH	10	10	854	6.7		69	Makisig Liwanag	MID	SGD	11	11	824	5		69	Huy Luong	MID	ATK	7	7	586	22									
70	Buwi Calang	FWD	SGD	10	0	229	1		70	Nurlan Zhakupov	MID	PER	10	0	292	1		70	Renzo Agbayani	GK	SGD	11	11	990	6.7		70	Kidlat Ilagan	MID	SGD	11	11	887	5		70	Hiromu Furuhashi	FWD	NCH	8	2	408	22									
71	Nurlan Zhakupov	MID	PER	10	0	292	1		71	Kazuyoshi Hiranuma	DEF	NCH	10	10	900	1		71	Hiraya Halili	MID	SGD	11	11	887	6.7		71	Wenkai Zhao	MID	GUA	4	4	260	4		71	Ganzorig Erdene	FWD	NCH	8	8	388	22									
72	Makoto Kishima	MID	NCH	10	10	833	1		72	Yopie Runtuwene	FWD	CAH	11	0	327	1		72	Evgeny Karpov	GK	PER	11	11	990	6.7		72	Silas Vatom	MID	AKN	6	6	491	4		72	Kiyoshi Torigoe	MID	NCH	9	0	376	22									
73	Nyoman Suarjana	FWD	CAH	11	0	284	1		73	Made Djelantik	FWD	CAH	11	11	679	1		73	Osman Mamut	DEF	PER	11	11	990	6.7		73	Gideon Vunairoto	MID	AKN	6	6	433	4		73	Félix Doan	DEF	ATK	6	6	478	21									
74	Makar Kulikov	MID	PER	11	11	866	1		74	Narra Catacutan	DEF	SGD	11	11	990	1		74	Lev Gusev	DEF	PER	11	11	988	6.7		74	Kaiwen Ding	FWD	AXE	6	6	480	4		74	Matouš Beneš	DEF	AAD	6	6	519	21									
75	Klim Zaytsev	MID	PER	11	11	787	1		75	Sagip Gatmaitan	DEF	SGD	11	11	990	1		75	Nathan Lavuka	MID	AKN	5	0	181	6.6		75	Théophile Thibault	MID	ANB	7	7	630	4		75	Lingyun Hao	MID	GUA	7	7	628	21									
									76	Jao Macaraeg	FWD	SGD	11	11	771	1		76	Dambiin Dorzhiev	DEF	AXE	6	6	540	6.6		76	Hengbo Liu	DEF	FUR	8	8	669	4		76	Soane Lagivaka	DEF	ENC	7	7	528	21									
									77	Osman Mamut	DEF	PER	11	11	990	1		77	Radna Tsydypov	MID	AXE	6	6	523	6.6		77	Genma Nishigawa	DEF	NCH	10	10	854	4		77	Boris Vinogradov	MID	GIA	8	8	620	21									
									78	Rodion Titov	MID	PER	11	11	914	1		78	Huy Luong	MID	ATK	7	7	586	6.6		78	Nyoman Suarjana	FWD	CAH	11	0	284	4		78	Manasseh Tamate	MID	AKN	6	6	427	20									
																		79	Lam Vu	MID	ATK	7	7	578	6.6		79	Lev Gusev	DEF	PER	11	11	988	4		79	Haotian Ha	DEF	AXE	6	6	540	20									
																		80	Tianyu Gu	MID	FUR	7	7	439	6.6		80	Ézéchiel Tein	MID	ENC	5	0	152	3		80	Saw Htoo	DEF	AAD	6	6	504	20									
																		81	Hengbo Liu	DEF	FUR	8	8	669	6.6		81	Nathan Lavuka	MID	AKN	5	0	181	3		81	Manh Ton That	DEF	ATK	7	7	630	20									
																		82	Zhiyuan Fang	MID	FUR	8	1	314	6.6		82	Daiwo Âhänōnyte	FWD	KFK	6	6	427	3		82	Falakiko Vailala	MID	ENC	7	7	558	20									
																		83	Boris Vinogradov	MID	GIA	8	8	620	6.6		83	Vīren Chōna	MID	KFK	6	6	486	3		83	Feng Ji	DEF	GUA	7	7	622	19									
																		84	Gaku Ibusuki	MID	NCH	9	0	236	6.6		84	Ferdinand Steiner	DEF	AKN	6	6	540	3		84	Augustin Moreau	DEF	ANB	7	7	630	19									
																		85	Jehezkiel Lawai	DEF	CAH	10	10	846	6.6		85	Irgen Mu	MID	AXE	6	6	480	3		85	Epeli Leweniqila	MID	ANB	7	7	543	19									
																		86	Nurlan Zhakupov	MID	PER	10	0	292	6.6		86	Khumba Chari	FWD	AAD	6	6	457	3		86	Ilaitia Titifanue	MID	ANB	7	7	506	19									
																		87	Sevastyan Roshchin	FWD	PER	10	0	325	6.6		87	Isak Nanlong	MID	AAD	6	6	528	3		87	Mingzhe Xiong	DEF	FUR	8	8	720	19									
																		88	Sagip Gatmaitan	DEF	SGD	11	11	990	6.6		88	Yuxuan Cui	FWD	GUA	7	0	151	3		88	Lakan Dimayuga	DEF	SGD	11	11	946	19									
																		89	Ivan Gavrilovic	DEF	PER	11	11	838	6.6		89	Nathaniel Suifua	MID	AGN	7	7	628	3		89	Noren Apngan	DEF	KFK	6	6	519	18									
																		90	Junwei Shen	DEF	FUR	4	0	168	6.5		90	Sang Pham	MID	ATK	7	7	573	3		90	Bilguun Bat-Erdene	GK	AXE	6	6	540	18									
																		91	Buyan Tserendorj	MID	AXE	5	0	167	6.5		91	Xiang Qian	DEF	FUR	8	8	603	3		91	Sitiveni Seruvakula	DEF	ANB	7	7	630	18									
																		92	Félix Doan	DEF	ATK	6	6	478	6.5		92	Mingzhe Xiong	DEF	FUR	8	8	720	3		92	Roman Stepanov	DEF	GIA	8	8	690	18									
																		93	Nūmho Laranyal	MID	KFK	6	6	514	6.5		93	Kazuyoshi Hiranuma	DEF	NCH	10	10	900	3		93	Arman Dosmukhamed	DEF	PER	6	0	239	17									
																		94	Aloysius Kaviu	DEF	AKN	6	6	540	6.5		94	Yopie Runtuwene	FWD	CAH	11	0	327	3		94	Engalo Samāyan	DEF	KFK	6	6	497	17									
																		95	Vitus To Ngala	DEF	AKN	6	6	506	6.5		95	Narra Catacutan	DEF	SGD	11	11	990	3		95	Raphael Simet	FWD	AKN	6	6	389	17									
																		96	Galsan Badmaev	MID	AXE	6	6	402	6.5		96	Vladimir Tsoikov	FWD	GIA	1	0	26	2		96	Cuong Khuat	DEF	ATK	7	7	630	17									
																		97	Feng Ji	DEF	GUA	7	7	622	6.5		97	Jonah Kambuou	MID	AKN	4	0	72	2		97	Douglas MacKenzie	DEF	ENC	7	7	589	17									
																		98	Lingyun Hao	MID	GUA	7	7	628	6.5		98	Nam Cao	MID	ATK	4	0	40	2		98	Poindi Kabar	MID	ENC	7	7	560	17									
																		99	Changming Zhao	MID	GUA	7	7	609	6.5		99	Quang Đinh	MID	ATK	5	0	165	2		99	Zemin Mao	FWD	FUR	8	8	476	17									
																		100	Epeli Leweniqila	MID	ANB	7	7	543	6.5		100	Peter Warota	MID	AKN	5	0	99	2		100	Dmitry Belov	DEF	GIA	8	8	720	17									
																		101	Ilaitia Titifanue	MID	ANB	7	7	506	6.5		101	Dōren Lâchūaton	FWD	KFK	6	6	515	2		101	Narra Catacutan	DEF	SGD	11	11	990	17									
																		102	Manh Ton That	DEF	ATK	7	7	630	6.5		102	Olavi Marvinen	FWD	KFK	6	0	118	2		102	Vīren Chōna	MID	KFK	6	6	486	16									
																		103	Thinh Dang	MID	ATK	7	7	521	6.5		103	Doh Paw	MID	AAD	6	6	540	2		103	Pau Atong	DEF	AAD	6	6	540	16									
																		104	Yang Chen	GK	FUR	8	8	720	6.5		104	Weilin Fu	MID	GUA	7	0	158	2		104	Ferdinand Steiner	DEF	AKN	6	6	540	15									
																		105	Liang Wu	DEF	FUR	8	8	720	6.5		105	Anil Prasad	FWD	ANB	7	0	164	2		105	Irgen Mu	MID	AXE	6	6	480	15									
																		106	Mingzhe Xiong	DEF	FUR	8	8	720	6.5		106	Viliame Latianara	FWD	ANB	7	7	496	2		106	Viliame Latianara	FWD	ANB	7	7	496	15									
																		107	Yicheng Tan	MID	FUR	8	0	195	6.5		107	Philemon Iroga	FWD	AGN	7	7	571	2		107	Manasseh Tanangada	DEF	AGN	7	7	630	15									
