#	PLAYER	POS	TEAM	GP	G		#	PLAYER	POS	TEAM	GP	A		#	PLAYER	POS	TEAM	GP	RTG		#	PLAYER	POS	TEAM	GP	CC		#	PLAYER	POS	TEAM	GP	DC		#	PLAYER	POS	TEAM	GP	S
34	Ayumu Shikano	FWD	VAL	15	3		34	Yūsei Tajima	DEF	CHU	17	2		34	Sanat Barua	MID	MAT	18	7.0		34	Shūhei Ozaki	FWD	IFK	18	13		34	Cesare Bottinelli	MID	KAN	18	45							
35	Hiroaki Tomioka	MID	RYO	17	3		35	Phani Kyaithang	MID	IFK	17	2		35	Vilgot Sundkvist	MID	MRG	18	7.0		35	Cedric Warburton	MID	VAL	18	13		35	Tatsuya Okuyama	DEF	MRG	18	45							
36	Mizuki Hoshizaki	MID	KOS	17	3		36	Gen Suematsu	MID	MRG	17	2		36	Hiroto Nakatsuka	MID	SHR	17	6.9		36	Seiya Urabe	FWD	KOS	11	12		36	Sanat Barua	MID	MAT	18	44							
37	Akito Namiki	MID	MRG	17	3		37	Hayato Sagami	FWD	MRG	17	2		37	Naoto Soejima	DEF	RYO	18	6.9		37	Jatin Sudatta	FWD	MAT	17	12		37	Takahiro Chikaraishi	DEF	IFK	18	44							
38	Ben Caldicott	DEF	BGE	18	3		38	Naguib Sharawi	DEF	BGE	18	2		38	Tsuyoshi Mikuriya	DEF	KAN	18	6.9		38	Amiya Majumdar	MID	VAL	17	12		38	Genki Toba	MID	IFK	18	44							
39	Kaspar Eichendorff	FWD	BGE	18	3		39	Rostam Khalili	MID	MAT	18	2		39	Guowei Sun	FWD	BGE	18	6.9		39	Yūsuke Konparu	MID	BGE	18	12		39	Shōhei Kazama	DEF	RYO	17	42							
40	Sanat Barua	MID	MAT	18	3		40	Sōta Mizoguchi	FWD	MAT	18	2		40	Phani Kyaithang	MID	IFK	17	6.9		40	Itsuki Goto	FWD	RYO	18	12		40	Yëría Kaché	MID	MAT	18	42							
41	Lam Vu	MID	RYO	18	3		41	Naoto Soejima	DEF	RYO	18	2		41	Yëría Kaché	MID	MAT	18	6.9		41	Naoki Onizuka	MID	SHR	18	12		41	Tatsuhiko Minagawa	DEF	KOS	18	42							
42	Jun'ichi Teraoka	FWD	RYO	18	3		42	Lam Vu	MID	RYO	18	2		42	Touraj Hayaii	DEF	CHU	18	6.9		42	Tomohiro Arimatsu	FWD	VAL	18	12		42	Naoki Higashino	MID	SHR	18	42							
43	Eren Peretz	MID	RYO	18	3		43	Ismael Menéndez	DEF	CHU	18	2		43	Nirrim Biryara	MID	SHR	18	6.9		43	Vilgot Sundkvist	MID	MRG	18	12		43	Ryōhei Ikegaya	DEF	KAN	15	41							
44	Mircea Ionescu	MID	SHR	18	3		44	Daiki Moriizumi	MID	CHU	18	2		44	Diego Montenegro	DEF	CHU	18	6.9		44	Toshiya Kogure	DEF	BGE	12	11		44	Erfan Rastkar	DEF	MRG	18	41							
45	Hamad Zahrani	MID	KAN	18	3		45	Alarico Canavese	MID	CHU	18	2		45	Mizuki Hoshizaki	MID	KOS	17	6.9		45	Kaito Ōkawara	FWD	RYO	16	11		45	Genzō Ariyoshi	DEF	BGE	16	40							
46	Genki Toba	MID	IFK	18	3		46	Ryūji Sakanoue	MID	CHU	18	2		46	Hamad Zahrani	MID	KAN	18	6.9		46	Kaspar Eichendorff	FWD	BGE	18	11		46	Keigo Ikeda	DEF	SHR	17	40							
47	Cory Gallegos	MID	VAL	18	3		47	Hajime Natsukawa	FWD	CHU	18	2		47	Shigenori Takaoka	DEF	KAN	18	6.9		47	Guowei Sun	FWD	BGE	18	11		47	Yoshitaka Nabeshima	MID	KOS	18	40							
48	Shinobu Muraoka	MID	CHU	3	2		48	Kanji Yokokawa	MID	KOS	18	2		48	Cory Gallegos	MID	VAL	18	6.9		48	Mircea Ionescu	MID	SHR	18	11		48	Hidenori Nishizawa	MID	IFK	18	40							
49	Panting Jugah	DEF	VAL	15	2		49	Ryōhei Ōtake	DEF	KOS	18	2		49	Rostam Khalili	MID	MAT	18	6.9		49	Kazunari Tsuruta	MID	KAN	18	11		49	Yūto Hisamatsu	MID	KAN	18	39							
50	Masaki Numata	DEF	VAL	15	2		50	Mircea Ionescu	MID	SHR	18	2		50	Shunpei Kadota	FWD	CHU	18	6.9		50	Genki Toba	MID	IFK	18	11		50	Ryūhei Kuriyama	MID	MRG	18	39							
51	Minoru Andō	MID	MAT	17	2		51	Tsuyoshi Mikuriya	DEF	KAN	18	2		51	Kōhei Sahara	FWD	IFK	18	6.9		51	Sōta Mitsuya	FWD	MRG	18	11		51	Mizuki Hoshizaki	MID	KOS	17	38							
52	Ryōsuke Kujiraoka	MID	VAL	17	2		52	Yūma Hayami	FWD	IFK	18	2		52	Naoki Onizuka	MID	SHR	18	6.9		52	Genzō Ariyoshi	DEF	BGE	16	10		52	Eren Peretz	MID	RYO	18	38							
53	Shinji Tadayama	FWD	MRG	17	2		53	Shūhei Ozaki	FWD	IFK	18	2		53	Nobuhiro Azusawa	DEF	IFK	18	6.9		53	Rintarō Ichinohe	FWD	CHU	16	10		53	Ippei Sawaki	MID	KOS	18	38							
54	Yūhei Samukawa	MID	BGE	18	2		54	Cedric Warburton	MID	VAL	18	2		54	Hiroaki Tomioka	MID	RYO	17	6.9		54	Hiroaki Tomioka	MID	RYO	17	10		54	Phani Kyaithang	MID	IFK	17	34							
55	Akihisa Chikatsu	MID	BGE	18	2		55	Phong Le	FWD	VAL	18	2		55	Genzō Ariyoshi	DEF	BGE	16	6.9		55	Hayato Sagami	FWD	MRG	17	10		55	Celestino Fiorentini	DEF	VAL	18	34							
56	Yūsuke Konparu	MID	BGE	18	2		56	Seiya Urabe	FWD	KOS	11	1		56	Tomoki Kameyama	DEF	MAT	18	6.9		56	Lam Vu	MID	RYO	18	10		56	Khagendra Mitra	DEF	BGE	16	33							
57	Hajime Natsukawa	FWD	CHU	18	2		57	Tetsurō Kodaira	MID	KAN	13	1		57	Shinobu Muraoka	MID	CHU	3	6.9		57	Takeshi Ubukata	MID	RYO	18	10		57	Takeshi Ubukata	MID	RYO	18	33							
58	Shunpei Kadota	FWD	CHU	18	2		58	Kentarō Fukuhara	MID	SHR	15	1		58	Naoya Kumazawa	FWD	KAN	15	6.9		58	Jun'ichi Teraoka	FWD	RYO	18	10		58	Nobuyuki Sakurai	DEF	MAT	17	32							
59	Hengbo Liu	DEF	SHR	18	2		59	Naoya Kumazawa	FWD	KAN	15	1		59	Nobuyuki Sakurai	DEF	MAT	17	6.9		59	Ismael Menéndez	DEF	CHU	18	10		59	Minoru Andō	MID	MAT	17	32							
60	Naoki Onizuka	MID	SHR	18	2		60	Panting Jugah	DEF	VAL	15	1		60	Sadao Garabin	MID	KAN	18	6.9		60	Tsuyoshi Mikuriya	DEF	KAN	18	10		60	Yūdai Kainuma	DEF	MRG	17	32							
61	Daichi Nagaoka	MID	SHR	18	2		61	Khagendra Mitra	DEF	BGE	16	1		61	Itsuki Tsukahara	MID	IFK	18	6.9		61	Shigematsu Sato	FWD	KAN	18	10		61	Hamad Zahrani	MID	KAN	18	32							
62	Tsuyoshi Mikuriya	DEF	KAN	18	2		62	Ren Sasaoka	MID	RYO	16	1		62	Yūya Tachikawa	GK	RYO	18	6.9		62	Yasuhiro Narukawa	MID	VAL	18	10		62	Wenkai Zhao	MID	KOS	17	31							
63	Kazunari Tsuruta	MID	KAN	18	2		63	Fábio Pintassilgo	MID	BGE	17	1		63	Kazutoshi Hōjō	DEF	IFK	18	6.8		63	Phong Le	FWD	VAL	18	10		63	Ren Ikegami	GK	BGE	18	31							
64	Cesare Bottinelli	MID	KAN	18	2		64	Michio Maruoka	DEF	RYO	17	1		64	Yasuhiro Narukawa	MID	VAL	18	6.8		64	Fábio Pintassilgo	MID	BGE	17	9		64	Pradip Chowdhury	FWD	SHR	18	31							
65	Vilgot Sundkvist	MID	MRG	18	2		65	Shun Okuda	MID	IFK	17	1		65	Wenkai Zhao	MID	KOS	17	6.8		65	Akihiro Kaibara	FWD	CHU	17	9		65	Tsuyoshi Mikuriya	DEF	KAN	18	31							
66	Ryōta Hamanaka	MID	BGE	10	1		66	Fumiya Habiro	FWD	IFK	17	1		66	Tarran Nyaruguru	DEF	SHR	18	6.8		66	Naoto Soejima	DEF	RYO	18	9		66	Shūhei Ozaki	FWD	IFK	18	31							
67	Takumi Sengoku	MID	VAL	11	1		67	Szymon Kowalczyk	MID	VAL	17	1		67	Sōichi Egashira	FWD	KAN	18	6.8		67	Alarico Canavese	MID	CHU	18	9		67	Yasuhiro Narukawa	MID	VAL	18	31							
68	Seiya Urabe	FWD	KOS	11	1		68	Amiya Majumdar	MID	VAL	17	1		68	Panting Jugah	DEF	VAL	15	6.8		68	Hajime Natsukawa	FWD	CHU	18	9		68	Sōta Mitsuya	FWD	MRG	18	31							
69	Toshiya Kogure	DEF	BGE	12	1		69	Yūhei Samukawa	MID	BGE	18	1		69	Hidenori Nishizawa	MID	IFK	18	6.8		69	Ippei Sawaki	MID	KOS	18	9		69	Fumiya Habiro	FWD	IFK	17	30							
70	Takeo Kinoshita	DEF	MRG	14	1		70	Reinhold Von Ungern	MID	BGE	18	1		70	Kazunari Tsuruta	MID	KAN	18	6.8		70	Daichi Nagaoka	MID	SHR	18	9		70	Szymon Kowalczyk	MID	VAL	17	30							
71	Tōru Hiraga	MID	MAT	16	1		71	Guowei Sun	FWD	BGE	18	1		71	Shūhei Ozaki	FWD	IFK	18	6.8		71	Sōichi Egashira	FWD	KAN	18	9		71	Gen Suematsu	MID	MRG	17	30							
72	Yūsei Tajima	DEF	CHU	17	1		72	Katsunori Haneda	DEF	MAT	18	1		72	Naoya Kurihara	DEF	CHU	18	6.8		72	Hamad Zahrani	MID	KAN	18	9		72	Akihisa Chikatsu	MID	BGE	18	30							
73	Shun Okuda	MID	IFK	17	1		73	Yūsuke Shiota	DEF	MAT	18	1		73	Ryūhei Kuriyama	MID	MRG	18	6.8		73	Hidenori Nishizawa	MID	IFK	18	9		73	Shunpei Kadota	FWD	CHU	18	30							
74	Naguib Sharawi	DEF	BGE	18	1		74	Tomoki Kameyama	DEF	MAT	18	1		74	Yūsuke Konparu	MID	BGE	18	6.8		74	Naoya Kumazawa	FWD	KAN	15	8		74	Kōta Kanazawa	DEF	KAN	16	29							
75	Katsunori Haneda	DEF	MAT	18	1		75	Ryōta Miyazawa	MID	MAT	18	1		75	Sōta Mizoguchi	FWD	MAT	18	6.8		75	Gen Suematsu	MID	MRG	17	8		75	Ryōsuke Tsugawa	FWD	KOS	17	29							
76	Tomoki Kameyama	DEF	MAT	18	1		76	Daisuke Imaoka	MID	RYO	18	1		76	Takeshi Ubukata	MID	RYO	18	6.8		76	Shinji Tadayama	FWD	MRG	17	8		76	Sōta Mizoguchi	FWD	MAT	18	29							
77	Hiroshi Tsubaki	MID	MAT	18	1		77	Takeshi Ubukata	MID	RYO	18	1		77	Phong Le	FWD	VAL	18	6.8		77	Daisuke Imaoka	MID	RYO	18	8		77	Itsuki Tsukahara	MID	IFK	18	29							
78	Takeshi Ubukata	MID	RYO	18	1		78	Eren Peretz	MID	RYO	18	1		78	Hiroto Umezawa	MID	KOS	18	6.8		78	Hiroto Umezawa	MID	KOS	18	8		78	Akihiro Kaibara	FWD	CHU	17	28							
79	Ismael Menéndez	DEF	CHU	18	1		79	Touraj Hayaii	DEF	CHU	18	1		79	Yūsuke Shiota	DEF	MAT	18	6.8		79	Ryūhei Kuriyama	MID	MRG	18	8		79	Hiroto Nakatsuka	MID	SHR	17	28							
80	Naoya Kurihara	DEF	CHU	18	1		80	Diego Montenegro	DEF	CHU	18	1		80	Sibö Kurbli	GK	SHR	18	6.8		80	Nikhil Chatterjee	DEF	KAN	13	7		80	Ryōta Miyazawa	MID	MAT	18	28							
81	Alarico Canavese	MID	CHU	18	1		81	Kōtarō Yanagisawa	FWD	CHU	18	1		81	Yūdai Kainuma	DEF	MRG	17	6.8		81	Ryōhei Ikegaya	DEF	KAN	15	7		81	Sadao Garabin	MID	KAN	18	28							
82	Susumu Kikkawa	DEF	KOS	18	1		82	Naohiro Shiina	DEF	KOS	18	1		82	Shūji Kannazuki	GK	KAN	18	6.8		82	Ren Sasaoka	MID	RYO	16	7		82	Cedric Warburton	MID	VAL	18	28							
83	Naohiro Shiina	DEF	KOS	18	1		83	Hiroto Umezawa	MID	KOS	18	1		83	Cedric Warburton	MID	VAL	18	6.8		83	Yūsei Tajima	DEF	CHU	17	7		83	Nikhil Chatterjee	DEF	KAN	13	27							
84	Kaname Kuramoto	MID	KOS	18	1		84	Ippei Sawaki	MID	KOS	18	1		84	Nikhil Chatterjee	DEF	KAN	13	6.8		84	Ben Caldicott	DEF	BGE	18	7		84	Fábio Pintassilgo	MID	BGE	17	27							
85	Ryōhei Ōtake	DEF	KOS	18	1		85	Yoshitaka Nabeshima	MID	KOS	18	1		85	Sōta Mitsuya	FWD	MRG	18	6.8		85	Yūhei Samukawa	MID	BGE	18	7		85	Hiroaki Tomioka	MID	RYO	17	27							
86	Anirban Goswami	DEF	SHR	18	1		86	Anirban Goswami	DEF	SHR	18	1		86	Rintarō Ichinohe	FWD	CHU	16	6.8		86	Diego Montenegro	DEF	CHU	18	7		86	Hiroto Umezawa	MID	KOS	18	27							
87	Nirrim Biryara	MID	SHR	18	1		87	Hengbo Liu	DEF	SHR	18	1		87	Tomer Mizrahi	DEF	VAL	18	6.8		87	Susumu Kikkawa	DEF	KOS	18	7		87	Shūji Kannazuki	GK	KAN	18	27							
88	Sadao Garabin	MID	KAN	18	1		88	Kazunari Tsuruta	MID	KAN	18	1		88	Yūto Hisamatsu	MID	KAN	18	6.8		88	Kanji Yokokawa	MID	KOS	18	7		88	Shigematsu Sato	FWD	KAN	18	27							
89	Itsuki Tsukahara	MID	IFK	18	1		89	Sōichi Egashira	FWD	KAN	18	1		89	Itsuki Goto	FWD	RYO	18	6.8		89	Ayumu Shikano	FWD	VAL	15	6		89	Panting Jugah	DEF	VAL	15	26							
90	Baluk Cheraga	DEF	IFK	18	1		90	Hidenori Nishizawa	MID	IFK	18	1		90	Naohiro Shiina	DEF	KOS	18	6.8		90	Khagendra Mitra	DEF	BGE	16	6		90	Jun'ichi Teraoka	FWD	RYO	18	26							
91	Yūma Hayami	FWD	IFK	18	1		91	Genki Toba	MID	IFK	18	1		91	Ren Ikegami	GK	BGE	18	6.8		91	Tōru Hiraga	MID	MAT	16	6		91	Itsuki Goto	FWD	RYO	18	26							
92	Yasuhiro Narukawa	MID	VAL	18	1		92	Tomer Mizrahi	DEF	VAL	18	1		92	Ryūji Sakanoue	MID	CHU	18	6.7		92	Ryūji Sakanoue	MID	CHU	18	6		92	Daichi Nagaoka	MID	SHR	18	26							
93	Ryūhei Kuriyama	MID	MRG	18	1		93	Tatsuya Okuyama	DEF	MRG	18	1		93	Kaspar Eichendorff	FWD	BGE	18	6.7		93	Anirban Goswami	DEF	SHR	18	6		93	Bilan Terauchi	GK	IFK	18	26							
							94	Erfan Rastkar	DEF	MRG	18	1		94	Jun'ichi Teraoka	FWD	RYO	18	6.7		94	Shigenori Takaoka	DEF	KAN	18	6		94	Reinhold Von Ungern	MID	BGE	18	25							
							95	Ryūhei Kuriyama	MID	MRG	18	1		95	Yūsei Tajima	DEF	CHU	17	6.7		95	Yūma Hayami	FWD	IFK	18	6		95	Guowei Sun	FWD	BGE	18	25							
							96	Vilgot Sundkvist	MID	MRG	18	1		96	Erfan Rastkar	DEF	MRG	18	6.7		96	Tetsurō Kodaira	MID	KAN	13	5		96	Yūya Tachikawa	GK	RYO	18	25							
														97	Fábio Pintassilgo	MID	BGE	17	6.7		97	Michio Maruoka	DEF	RYO	17	5		97	Shinnosuke Hibino	DEF	MRG	18	25							
														98	Tatsuya Okuyama	DEF	MRG	18	6.7		98	Nyilan Shikishima	FWD	SHR	17	5		98	Tōru Hiraga	MID	MAT	16	24							
														99	Daiki Moriizumi	MID	CHU	18	6.7		99	Tomoki Kameyama	DEF	MAT	18	5		99	Hajime Natsukawa	FWD	CHU	18	24							
														100	Reinhold Von Ungern	MID	BGE	18	6.7		100	Hiroshi Tsubaki	MID	MAT	18	5		100	Kōhei Sahara	FWD	IFK	18	24							
														101	Kentarō Fukuhara	MID	SHR	15	6.7		101	Touraj Hayaii	DEF	CHU	18	5		101	Hayato Sagami	FWD	MRG	17	23							
														102	Takahiro Chikaraishi	DEF	IFK	18	6.7		102	Naohiro Shiina	DEF	KOS	18	5		102	Yūhei Samukawa	MID	BGE	18	23							
														103	Gen Suematsu	MID	MRG	17	6.7		103	Tarran Nyaruguru	DEF	SHR	18	5		103	Kaspar Eichendorff	FWD	BGE	18	23							
														104	Michio Maruoka	DEF	RYO	17	6.7		104	Takahiro Chikaraishi	DEF	IFK	18	5		104	Ryūji Sakanoue	MID	CHU	18	23							
														105	Kazuma Takarada	GK	MRG	4	6.7		105	Kōta Kanazawa	DEF	KAN	16	4		105	Kenzō Fujinami	GK	KOS	18	23							
														106	Daisuke Imaoka	MID	RYO	18	6.7		106	Nobuyuki Sakurai	DEF	MAT	17	4		106	Kazunari Tsuruta	MID	KAN	18	23							
														107	Keigo Ikeda	DEF	SHR	17	6.7		107	Shōhei Kazama	DEF	RYO	17	4		107	Cory Gallegos	MID	VAL	18	23							
														108	Daichi Nagaoka	MID	SHR	18	6.7		108	Akihisa Chikatsu	MID	BGE	18	4		108	Toshiya Kogure	DEF	BGE	12	21							
														109	Susumu Uehara	DEF	MAT	5	6.7		109	Yūsuke Shiota	DEF	MAT	18	4		109	Amiya Majumdar	MID	VAL	17	21							
														110	Shōhei Kazama	DEF	RYO	17	6.7		110	Naoya Kurihara	DEF	CHU	18	4		110	Sibö Kurbli	GK	SHR	18	20							
														111	Seiya Urabe	FWD	KOS	11	6.7		111	Daiki Moriizumi	MID	CHU	18	4		111	Sōichi Egashira	FWD	KAN	18	20							
														112	Celestino Fiorentini	DEF	VAL	18	6.7		112	Kazutoshi Hōjō	DEF	IFK	18	4		112	Baluk Cheraga	DEF	IFK	18	20							
														113	Masaharu Kawabata	DEF	MRG	18	6.6		113	Erfan Rastkar	DEF	MRG	18	4		113	Rintarō Ichinohe	FWD	CHU	16	19							
														114	Tōru Hiraga	MID	MAT	16	6.6		114	Provat Adhikari	DEF	SHR	6	3		114	Akira Suenaga	GK	CHU	18	19							
														115	Shinji Tadayama	FWD	MRG	17	6.6		115	Tomonori Wakiya	DEF	RYO	7	3		115	Tomohiro Arimatsu	FWD	VAL	18	19							
														116	Baluk Cheraga	DEF	IFK	18	6.6		116	Manda Ōkubo	DEF	KOS	10	3		116	Phong Le	FWD	VAL	18	19							
														117	Yūhei Samukawa	MID	BGE	18	6.6		117	Takeo Kinoshita	DEF	MRG	14	3		117	Kōhei Morisaki	GK	MRG	16	18							
