#	PLAYER	POS	TEAM	GP	ST	MIN	G		#	PLAYER	POS	TEAM	GP	ST	MIN	A		#	PLAYER	POS	TEAM	GP	ST	MIN	RTG		#	PLAYER	POS	TEAM	GP	ST	MIN	CC		#	PLAYER	POS	TEAM	GP	ST	MIN	DC		#	PLAYER	POS	TEAM	GP	ST	MIN	S
25	Dorian Roussel	MID	ARV	6	0	133	2		25	Isidoros Kallergis	MID	AST	3	0	60	1		25	Zalán Váradi	DEF	TUR	7	7	630	7.2		25	Ferdinand Dumas	MID	ARV	10	10	653	8		25	Erik Sundqvist	MID	SKJ	10	10	495	39									
26	Marcello La Barca	MID	VIC	7	7	447	2		26	Armand Delaunay	MID	AEK	4	0	66	1		26	Joris Van Antwerp	DEF	ALE	10	10	900	7.2		26	Pyrros Dimitrakopoulos	MID	AST	6	6	472	7		26	Antoine Bagradian	MID	ARV	10	10	870	39									
27	Ulrik Zilinkas	MID	LVO	7	7	480	2		27	Martim Duarte	MID	ASK	5	0	101	1		27	Marek Kováč	GK	COR	10	10	900	7.2		27	Svatopluk Veselý	MID	POL	7	7	618	7		27	Peter Baláž	DEF	COR	10	10	900	38									
28	Miroslav Přibyl	FWD	POL	7	7	462	2		28	Pavlo Dovzhenko	MID	SID	5	0	105	1		28	Rémi Gauthier	FWD	ARV	10	10	560	7.2		28	Ime Paulsen	MID	ALE	9	0	310	7		28	Kasper Kaljurand	MID	KAR	7	7	444	37									
29	Dillon Heath	FWD	ELV	8	0	296	2		29	Daivid Fedoroff	MID	RUD	5	0	72	1		29	Igor Novikov	MID	RUD	6	6	452	7.1		29	Mattieu Donnadieu	DEF	ARV	10	10	863	7		29	Omar Kazluaska	MID	LVO	7	7	404	37									
30	Harry Caine	FWD	ELV	8	8	424	2		30	Stijn Boelens	MID	ALE	6	0	215	1		30	Oleksandr Shevchenko	GK	SID	6	6	540	7.1		30	Epaminondas Mavromatis	MID	AST	6	6	352	6		30	Thomas Hargreaves	MID	ELV	8	8	580	37									
31	Dirk Platz	FWD	ALE	10	0	340	2		31	Vitali Korovin	MID	RUD	6	1	307	1		31	Olof Sjöberg	DEF	SKJ	10	10	851	7.1		31	Myroslav Zalizniak	MID	SID	6	6	429	6		31	Oriol Montagut	DEF	ASK	11	11	990	37									
32	Jakub Dvořák	MID	ALE	10	10	768	2		32	Boris Lukyanovich	FWD	RUD	6	0	121	1		32	Olander Strandberg	DEF	SKJ	10	10	900	7.1		32	Renato Fioravanti	FWD	VIC	7	7	464	6		32	Gvidas Rimkevičius	DEF	LVO	7	7	541	36									
33	Witold Ostrowski	FWD	COR	10	0	207	2		33	Evgeny Makarov	DEF	RUD	6	6	503	1		33	Fabien Blanchet	GK	ARV	10	10	900	7.1		33	Tibor Horváth	MID	POL	7	7	504	6		33	Zalán Váradi	DEF	TUR	7	7	630	36									
34	Kacper Dembiński	FWD	COR	10	10	685	2		34	Pavel Sokolov	FWD	RUD	6	6	415	1		34	Mattieu Donnadieu	DEF	ARV	10	10	863	7.1		34	Pierre Petit	FWD	ARV	9	0	315	6		34	Emrys Lockwood	DEF	ELV	8	8	720	36									
35	Rasmus Karlssen	FWD	SKJ	10	0	425	2		35	Miltiadis Galanis	FWD	AST	6	6	330	1		35	Xavier Cienfuegos	GK	ASK	11	11	990	7.1		35	Petr Procházka	FWD	ALE	10	0	423	6		35	Haraldur Ólafsson	DEF	SKJ	10	10	860	36									
36	Victor Tvedt	MID	SKJ	10	10	467	2		36	Ihor Kovalenko	DEF	SID	6	6	540	1		36	Kakha Kvernadze	MID	AEK	6	6	402	7.0		36	Bartosz Jastrzębski	MID	COR	10	10	810	6		36	Erik Záhorský	DEF	COR	10	10	877	35									
37	Erik Sundqvist	MID	SKJ	10	10	495	2		37	Danylo Perebyinis	MID	SID	6	6	498	1		37	Nikolaos Papadopoulos	GK	AST	6	6	540	7.0		37	Grzegorz Brzęczyszczykiewicz	FWD	COR	10	10	690	6		37	Victor Tvedt	MID	SKJ	10	10	467	35									
38	Octave Desjardins	MID	ARV	10	10	500	2		38	Artem Tkachenko	FWD	SID	6	6	397	1		38	Ihor Kovalenko	DEF	SID	6	6	540	7.0		38	Torbjørn Kvamme	MID	SKJ	10	0	462	6		38	Rodrigo Alvarenga	DEF	ASK	11	11	990	35									
39	Ferdinand Dumas	MID	ARV	10	10	653	2		39	Dorian Roussel	MID	ARV	6	0	133	1		39	Filippo Castiglione	DEF	VIC	7	7	613	7.0		39	Baptiste Roux	MID	ARV	10	0	291	6		39	Pau Puigcorbé	FWD	ASK	11	11	671	35									
40	Jesus Halconero	FWD	ASK	11	0	424	2		40	Valentino Zaccagni	MID	VIC	7	7	344	1		40	Marcello La Barca	MID	VIC	7	7	447	7.0		40	Pau Puigcorbé	FWD	ASK	11	11	671	6		40	Karel Černý	FWD	POL	6	6	295	34									
41	Gustav Gyllenhaal	DEF	SKJ	2	0	89	1		41	Otto Kask	MID	KAR	7	7	611	1		41	Aleksi Järveläinen	GK	KAR	7	7	630	7.0		41	Stijn Boelens	MID	ALE	6	0	215	5		41	Filippo Castiglione	DEF	VIC	7	7	613	34									
42	Woldemar Wrangell	FWD	LVO	3	0	82	1		42	Armes Purtunen	FWD	KAR	7	0	233	1		42	Ohttola Sillaste	DEF	KAR	7	7	600	7.0		42	Pavel Sokolov	FWD	RUD	6	6	415	5		42	Florian Van Can	FWD	ALE	10	10	566	34									
43	Kuzma Zvezdinsky	MID	RUD	5	5	214	1		43	Kuismaa Kivisild	FWD	KAR	7	7	428	1		43	Gvidas Rimkevičius	DEF	LVO	7	7	541	7.0		43	Roððo Duongi	FWD	KAR	6	0	131	5		43	Guillaume Maison	MID	ARV	10	10	586	34									
44	Aram Keshishyan	FWD	AEK	5	0	141	1		44	Kasper Kaljurand	MID	KAR	7	7	444	1		44	Wesley Wetherby	DEF	ELV	8	8	668	7.0		44	Raffaele Lucchese	FWD	VIC	7	7	400	5		44	Aristeidis Georgiou	DEF	AST	6	6	523	33									
45	Mykola Holoborodko	MID	SID	5	0	137	1		45	Reinhold Von Ungern	MID	LVO	7	0	186	1		45	Vojtěch Novotný	DEF	ALE	10	10	852	7.0		45	Valentino Zaccagni	MID	VIC	7	7	344	5		45	Ohttola Sillaste	DEF	KAR	7	7	600	33									
46	Claude Lemaitre	DEF	ARV	5	0	181	1		46	Zalán Váradi	DEF	TUR	7	7	630	1		46	Tomáš Svoboda	MID	ALE	10	10	703	7.0		46	Ulrik Zilinkas	MID	LVO	7	7	480	5		46	Valentino Zaccagni	MID	VIC	7	7	344	32									
47	Cosimo Colombo	FWD	VIC	6	0	144	1		47	Dušan Tóth	DEF	POL	7	7	630	1		47	Petr Procházka	FWD	ALE	10	0	423	7.0		47	Péter Szabó	MID	TUR	7	7	438	5		47	Bogumił Cieślak	DEF	COR	10	10	873	31									
48	Anton Kaasik	MID	KAR	6	0	119	1		48	Lewis Bardsley	MID	ELV	7	7	371	1		48	Émile D'Artagnan	DEF	ARV	10	10	855	7.0		48	Radim Vohánka	MID	POL	7	7	604	5		48	Yeray Bengoetxea	MID	ASK	10	10	668	31									
49	Mindaugas Paulauskas	MID	LVO	6	0	181	1		49	Thomas Hargreaves	MID	ELV	8	8	580	1		49	Hugo Saint-Laurent	DEF	ARV	10	10	823	7.0		49	Zbyněk Bezruč	MID	POL	7	7	526	5		49	Hadrien Deschamps	DEF	ARV	10	10	900	31									
50	Elemér Lakóczy	MID	TUR	6	0	87	1		50	Ezequiel Mulholland	MID	ELV	8	8	561	1		50	Jean-Pierre Susilovic	MID	ARV	10	10	749	7.0		50	Niall Kinsella	FWD	SKJ	7	0	276	5		50	Telmo Candeias	MID	ASK	11	11	874	31									
51	Karel Černý	FWD	POL	6	6	295	1		51	Jesper Olsen	MID	SKJ	9	0	320	1		51	Tim Pukki	FWD	KAR	6	6	357	6.9		51	Wieland Hummel	FWD	ALE	8	0	259	5		51	Lorenzo Squillaci	DEF	VIC	7	7	630	30									
52	Igor Novikov	MID	RUD	6	6	452	1		52	Pierre Petit	FWD	ARV	9	0	315	1		52	Ivan Dolgorukiy	GK	RUD	6	6	540	6.9		52	Spencer Chadwick	MID	ELV	8	8	573	5		52	Spencer Chadwick	MID	ELV	8	8	573	30									
53	Charalambos Angelopoulos	FWD	AST	6	0	228	1		53	Dirk Platz	FWD	ALE	10	0	340	1		53	Ivan Kenderic	DEF	SID	6	6	540	6.9		53	Jesper Olsen	MID	SKJ	9	0	320	5		53	Miłosz Zawadzki	FWD	COR	10	10	634	30									
54	Sviatoslav Boyko	MID	SID	6	6	381	1		54	Jorrit Blankenburg	FWD	ALE	10	10	563	1		54	Hartwig Von Buxhoeveden	DEF	LVO	7	7	583	6.9		54	Vojtěch Novotný	DEF	ALE	10	10	852	5		54	Kacper Dembiński	FWD	COR	10	10	685	30									
55	Myroslav Zalizniak	MID	SID	6	6	429	1		55	Thor Andresen	FWD	ALE	10	10	549	1		55	Ulrik Zilinkas	MID	LVO	7	7	480	6.9		55	Tomáš Svoboda	MID	ALE	10	10	703	5		55	Jaan Soosaar	MID	KAR	6	6	403	29									
56	Borys Skovoroda	MID	SID	6	6	435	1		56	Bartosz Jastrzębski	MID	COR	10	10	810	1		56	Attila Hegedűs	MID	TUR	7	7	587	6.9		56	Dirk Platz	FWD	ALE	10	0	340	5		56	Ivan Kenderic	DEF	SID	6	6	540	29									
57	Goffredo Ruggeri	FWD	VIC	7	0	252	1		57	Grzegorz Brzęczyszczykiewicz	FWD	COR	10	10	690	1		57	Emrys Lockwood	DEF	ELV	8	8	720	6.9		57	Miłosz Zawadzki	FWD	COR	10	10	634	5		57	Konsta Yrjölä	DEF	KAR	7	7	593	29									
58	Armes Purtunen	FWD	KAR	7	0	233	1		58	Olof Sjöberg	DEF	SKJ	10	10	851	1		58	Ismael Menéndez	DEF	ASK	10	10	899	6.9		58	Szymon Kowalczyk	MID	COR	10	10	775	5		58	Hartwig Von Buxhoeveden	DEF	LVO	7	7	583	29									
59	Kuismaa Kivisild	FWD	KAR	7	7	428	1		59	Olander Strandberg	DEF	SKJ	10	10	900	1		59	Erik Sundqvist	MID	SKJ	10	10	495	6.9		59	Olof Sjöberg	DEF	SKJ	10	10	851	5		59	Robert Berthold	MID	LVO	7	7	630	29									
60	Paulus Schmidt	FWD	LVO	7	7	358	1		60	Victor Tvedt	MID	SKJ	10	10	467	1		60	Ferdinand Dumas	MID	ARV	10	10	653	6.9		60	Erik Sundqvist	MID	SKJ	10	10	495	5		60	Vlasios Nikolaou	DEF	AST	6	6	540	28									
61	Omar Kazluaska	MID	LVO	7	7	404	1		61	Henrik Kristianson	FWD	SKJ	10	10	556	1		61	Claude Lemaitre	DEF	ARV	5	0	181	6.8		61	Henrik Kristianson	FWD	SKJ	10	10	556	5		61	József Antall	FWD	TUR	7	7	433	28									
62	Attila Hegedűs	MID	TUR	7	7	587	1		62	Ferdinand Dumas	MID	ARV	10	10	653	1		62	Stijn Boelens	MID	ALE	6	0	215	6.8		62	Sixten Karlsson	MID	SKJ	10	10	703	5		62	Gergő Tóth	MID	TUR	7	7	516	28									
63	József Antall	FWD	TUR	7	7	433	1		63	Íker Olabarría	MID	ASK	11	1	383	1		63	Evgeny Makarov	DEF	RUD	6	6	503	6.8		63	Antoine Bagradian	MID	ARV	10	10	870	5		63	Szymon Kowalczyk	MID	COR	10	10	775	28									
64	Gergő Tóth	MID	TUR	7	7	516	1		64	Augustin Aragonés	FWD	ASK	11	11	722	1		64	Pavel Sokolov	FWD	RUD	6	6	415	6.8		64	Esteban Palomer	MID	ARV	10	0	318	5		64	Rémi Gauthier	FWD	ARV	10	10	560	28									
65	Zsolt Harmathy	MID	TUR	7	7	525	1		65	Gonzalo Valbuena	MID	ASK	11	11	665	1		65	Kökta Saare	FWD	KAR	6	1	188	6.8		65	Íker Olabarría	MID	ASK	11	1	383	5		65	Igor Novikov	MID	RUD	6	6	452	27									
66	Svatopluk Veselý	MID	POL	7	7	618	1		66	Pau Puigcorbé	FWD	ASK	11	11	671	1		66	Lorenzo Squillaci	DEF	VIC	7	7	630	6.8		66	Jesus Halconero	FWD	ASK	11	0	424	5		66	Kakha Kvernadze	MID	AEK	6	6	402	27									
67	Vilém Zlatohlavý	FWD	POL	7	1	288	1											67	Gergő Tóth	MID	TUR	7	7	516	6.8		67	Daivid Fedoroff	MID	RUD	5	0	72	4		67	Themistoklis Zervas	MID	AST	6	6	388	27									
68	Tibor Horváth	MID	POL	7	7	504	1											68	Jordan Stanford	GK	ELV	8	8	720	6.8		68	Claude Lemaitre	DEF	ARV	5	0	181	4		68	Sviatoslav Boyko	MID	SID	6	6	381	27									
69	Arthur Whitmore	MID	ELV	7	1	292	1											69	Thomas Hargreaves	MID	ELV	8	8	580	6.8		69	Karel Černý	FWD	POL	6	6	295	4		69	Harry Caine	FWD	ELV	8	8	424	27									
70	Conor Dale	MID	ELV	7	0	154	1											70	Spencer Chadwick	MID	ELV	8	8	573	6.8		70	Attila D'Ambrosi	DEF	VIC	7	7	630	4		70	Bartosz Jastrzębski	MID	COR	10	10	810	27									
71	Lewis Bardsley	MID	ELV	7	7	371	1											71	Matthias Noack	GK	ALE	10	10	900	6.8		71	Salvatore Romano	MID	VIC	7	0	286	4		71	Ihor Kovalenko	DEF	SID	6	6	540	26									
72	Wieland Hummel	FWD	ALE	8	0	259	1											72	Jakub Dvořák	MID	ALE	10	10	768	6.8		72	Ohttola Sillaste	DEF	KAR	7	7	600	4		72	Attila D'Ambrosi	DEF	VIC	7	7	630	26									
73	Spencer Chadwick	MID	ELV	8	8	573	1											73	Bogumił Cieślak	DEF	COR	10	10	873	6.8		73	Zsolt Harmathy	MID	TUR	7	7	525	4		73	Vladimír Králik	DEF	TUR	7	7	601	26									
74	Bernardo Figueira	FWD	ASK	8	0	183	1											74	Peter Baláž	DEF	COR	10	10	900	6.8		74	Dillon Heath	FWD	ELV	8	0	296	4		74	Hjalmar Lindström	FWD	SKJ	10	10	543	26									
75	Florian Gruber	DEF	ALE	10	10	900	1											75	Erik Záhorský	DEF	COR	10	10	877	6.8		75	Joris Van Antwerp	DEF	ALE	10	10	900	4		75	Sixten Karlsson	MID	SKJ	10	10	703	26									
76	Joris Van Antwerp	DEF	ALE	10	10	900	1											76	Édouard Szymański	MID	COR	10	10	805	6.8		76	Kent Forsberg	MID	SKJ	10	10	699	4		76	Tim Pukki	FWD	KAR	6	6	357	25									
77	Vojtěch Novotný	DEF	ALE	10	10	852	1											77	Yeray Bengoetxea	MID	ASK	10	10	668	6.8		77	Hugo Saint-Laurent	DEF	ARV	10	10	823	4		77	Vitali Korovin	MID	RUD	6	1	307	25									
78	Bogumił Cieślak	DEF	COR	10	10	873	1											78	Magnus Andersson	GK	SKJ	10	10	900	6.8		78	Augustin Aragonés	FWD	ASK	11	11	722	4		78	Denis Kuznetsov	FWD	RUD	6	6	393	25									
79	Bartosz Jastrzębski	MID	COR	10	10	810	1											79	Hjalmar Lindström	FWD	SKJ	10	10	543	6.8		79	Telmo Candeias	MID	ASK	11	11	874	4		79	Leonidas Stamatiou	DEF	AST	6	6	503	25									
80	Szymon Kowalczyk	MID	COR	10	10	775	1											80	Sergei Smirnov	DEF	RUD	6	6	540	6.7		80	Boris Lukyanovich	FWD	RUD	6	0	121	3		80	Epaminondas Mavromatis	MID	AST	6	6	352	25									
81	Ismael Menéndez	DEF	ASK	10	10	899	1											81	Attila D'Ambrosi	DEF	VIC	7	7	630	6.7		81	Sevak Ohanian	MID	AEK	6	6	527	3		81	Ulrik Zilinkas	MID	LVO	7	7	480	25									
82	Yeray Bengoetxea	MID	ASK	10	10	668	1											82	Domenico Vivaldi	DEF	VIC	7	7	630	6.7		82	Kakha Kvernadze	MID	AEK	6	6	402	3		82	Mátyás Szendrei	DEF	TUR	7	7	630	25									
83	Olander Strandberg	DEF	SKJ	10	10	900	1											83	Kuismaa Kivisild	FWD	KAR	7	7	428	6.7		83	Yorgos Moustakellis	FWD	AST	6	0	191	3		83	Kuzma Zvezdinsky	MID	RUD	5	5	214	24									
84	Joar Berglund	MID	SKJ	10	0	392	1											84	Vladimír Králik	DEF	TUR	7	7	601	6.7		84	Miltiadis Galanis	FWD	AST	6	6	330	3		84	Ernst Tiesenhausen	DEF	LVO	7	7	613	24									
85	Torbjørn Kvamme	MID	SKJ	10	0	462	1											85	Harry Caine	FWD	ELV	8	8	424	6.7		85	Iraklis Christodoulou	FWD	AST	6	6	331	3		85	Přemysl Kratochvíl	DEF	POL	7	7	576	24									
86	Henrik Kristianson	FWD	SKJ	10	10	556	1											86	Arthur Kohlberg	DEF	ALE	10	10	900	6.7		86	Kökta Saare	FWD	KAR	6	1	188	3		86	Jakub Dvořák	MID	ALE	10	10	768	24									
87	Hugo Saint-Laurent	DEF	ARV	10	10	823	1											87	Bartosz Jastrzębski	MID	COR	10	10	810	6.7		87	Filippo Castiglione	DEF	VIC	7	7	613	3		87	Augustin Aragonés	FWD	ASK	11	11	722	24									
88	Antoine Bagradian	MID	ARV	10	10	870	1											88	Radosław Gołębiowski	FWD	COR	10	0	314	6.7		88	Martino Marrese	MID	VIC	7	0	185	3		88	Evgeny Makarov	DEF	RUD	6	6	503	23									
89	Tristan Fabron	MID	ARV	10	0	400	1											89	Grzegorz Brzęczyszczykiewicz	FWD	COR	10	10	690	6.7		89	Goffredo Ruggeri	FWD	VIC	7	0	252	3		89	Timur Oorzhak	DEF	RUD	6	6	506	23									
90	Esteban Palomer	MID	ARV	10	0	318	1											90	Antoine Bagradian	MID	ARV	10	10	870	6.7		90	Paavo Seppälä	DEF	KAR	7	7	630	3		90	Toghrul Bakhshiyev	DEF	AEK	6	6	540	23									
91	Baptiste Roux	MID	ARV	10	0	291	1											91	Tristan Fabron	MID	ARV	10	0	400	6.7		91	Iilmari Torjalasten	MID	KAR	7	1	297	3		91	Kleanthis Paleologos	DEF	AST	6	6	494	23									
92	Ibai Urrutia	DEF	ASK	11	11	990	1											92	Ibai Urrutia	DEF	ASK	11	11	990	6.7		92	Otto Kask	MID	KAR	7	7	611	3		92	Danylo Perebyinis	MID	SID	6	6	498	23									
93	Gonzalo Valbuena	MID	ASK	11	11	665	1											93	Kaspars Vaitkus	DEF	LVO	5	0	203	6.6		93	Armes Purtunen	FWD	KAR	7	0	233	3		93	Radim Vohánka	MID	POL	7	7	604	23									
94	Pau Puigcorbé	FWD	ASK	11	11	671	1											94	Jaan Soosaar	MID	KAR	6	6	403	6.6		94	Kuismaa Kivisild	FWD	KAR	7	7	428	3		94	Torbjørn Kvamme	MID	SKJ	10	0	462	23									
95	Telmo Candeias	MID	ASK	11	11	874	1											95	Hayk Khitaryan	MID	AEK	6	6	475	6.6		95	Omar Kazluaska	MID	LVO	7	7	404	3		95	Prokopis Karagiannis	MID	AST	6	6	540	22									
																		96	Leonidas Stamatiou	DEF	AST	6	6	503	6.6		96	Márton Nagy	MID	TUR	7	0	158	3		96	Antonio Margheriti	MID	VIC	7	7	475	22									
																		97	Vlasios Nikolaou	DEF	AST	6	6	540	6.6		97	Miroslav Přibyl	FWD	POL	7	7	462	3		97	Heikki Kovalainen	DEF	KAR	7	7	596	22									
																		98	Yorgos Moustakellis	FWD	AST	6	0	191	6.6		98	Kieran Frost	MID	ELV	7	0	197	3		98	Valdemārs Liepiņš	MID	LVO	7	0	302	22									
																		99	Danylo Perebyinis	MID	SID	6	6	498	6.6		99	Thomas Hargreaves	MID	ELV	8	8	580	3		99	Attila Hegedűs	MID	TUR	7	7	587	22									
																		100	Borys Skovoroda	MID	SID	6	6	435	6.6		100	Ezequiel Mulholland	MID	ELV	8	8	561	3		100	Svatopluk Veselý	MID	POL	7	7	618	22									
																		101	Andrea Ferrari	DEF	VIC	7	7	630	6.6		101	Gunner Cannon	MID	ELV	8	8	688	3		101	Zbyněk Bezruč	MID	POL	7	7	526	22									
